    0.256968499696004130E+03    0.359948719855514376E+01    0.733754208765507454E-01   -0.362546294556903881E+01   -0.626317558911818183+100   -0.599146350544150419E+01    1
    0.139996764405099498E+03    0.605148520737701978E+00    0.455483975072070515E-01   -0.331094247720478060E-01   -0.394206591621626570+100   -0.599396350544151169E+01    1
    0.229029143281618502E+03    0.263021620242982834E+01    0.743464325776766188E-01   -0.339572550559076269E+01   -0.446685000186439891E+96   -0.599646350544151474E+01    1
    0.605845400446700495E+02    0.322624501177900402E+01    0.766808073078842495E-01   -0.367272774547278402E+01   -0.319014211011448333E+96   -0.599896350544151957E+01    1
    0.196043849437026068E+03    0.455996354638496693E+00    0.818395287661251580E-01   -0.419007749365642912E+01   -0.159066632397780186E+95   -0.600146350544151552E+01    1
    0.254456011407332383E+02    0.561717395049489809E+00    0.468925063160074082E-01    0.104079008578507520E+00   -0.727339797912531070E+94   -0.600396350544151858E+01    1
    0.729707004087104139E+02    0.112689335652272202E+02    0.414219691685809993E-01    0.833920540338071059E+00   -0.320658342579940364E+93   -0.600646350544151630E+01    1
    0.181985892615960019E+02    0.129191241197284601E+02    0.902553415985808960E-01   -0.482404066784986707E+01   -0.233766545236869436E+91   -0.600896350544152469E+01    1
    0.113470643180785302E+02    0.809996649307072047E+01    0.592546355863958138E-01   -0.110481065061966355E+01   -0.327282089870363277E+90   -0.601146350544151886E+01    1
    0.848162877099104122E+02    0.171580362541121662E+00    0.570651064504478847E-01   -0.553802329308119345E+00   -0.105392920944902248E+86   -0.601396350544150859E+01    1
    0.106065475237859573E+03    0.498696950132027139E+00    0.459344656437562920E-01    0.837994804350372213E+00   -0.154032732859793997E+83   -0.601646350544151520E+01    1
    0.884059668014771916E+02    0.290686110234697637E+01    0.607918212240701403E-01   -0.747671716139334808E+00   -0.699344938753324706E+82   -0.601896350544151559E+01    1
    0.298816889006594238E+03    0.962954875553051792E+01    0.768484909969294333E-01   -0.231564711172536963E+01   -0.851455829569177849E+80   -0.602146350544152753E+01    1
    0.232863622815760500E+02    0.109732133350161409E+01    0.815711419947178357E-01   -0.275101814165072556E+01   -0.169242936514692709E+80   -0.602396350544153325E+01    1
    0.611485980860601188E+02    0.109226617291712671E+02    0.885888776495867281E-01   -0.340528038543959521E+01   -0.245944407294412507E+79   -0.602646350544152298E+01    1
    0.141729091275984786E+03    0.264554763813021099E+01    0.816168312519140321E-01   -0.265791897000164878E+01   -0.153635682761346048E+79   -0.602896350544150561E+01    1
    0.274115879207154194E+03    0.561983119576007550E+00    0.567522063824391909E-01    0.823790255492377888E-02   -0.902847227130786650E+77   -0.603146350544150955E+01    1
    0.105058539615981999E+03    0.462902990806228043E+00    0.604237629656890138E-01   -0.357187732307995331E+00   -0.635796694549267414E+77   -0.603396350544152682E+01    1
    0.114498343825781070E+02    0.224564367110591800E+00    0.454359509978112183E-01    0.119350604392690585E+01   -0.264501096668323843E+77   -0.603646350544153165E+01    1
    0.191302309215299942E+03    0.868455083241682968E+00    0.751947932320712609E-01   -0.181861049581839573E+01   -0.164260205131474416E+77   -0.603896350544152227E+01    1
    0.208500130935224405E+03    0.103564165757198379E+01    0.693110183894236065E-01   -0.118508266817780417E+01   -0.603066377135707438E+76   -0.604146350544151556E+01    1
    0.447850833152326686E+02    0.149112510869052839E+01    0.684561499668274731E-01   -0.108455081738951820E+01   -0.400626629516400543E+76   -0.604396350544152039E+01    1
    0.109750071444218506E+03    0.701680273545455924E+00    0.993876772598260155E-01   -0.420486982599176340E+01   -0.325759986489919192E+76   -0.604646350544152966E+01    1
    0.117364693914335319E+03    0.997370731060263793E+01    0.963324230760448930E-01   -0.387243569358629713E+01   -0.201912465656219014E+76   -0.604896350544152206E+01    1
    0.116786050242874396E+03    0.431306935897262278E+01    0.104016236641257045E+00   -0.458976615639334540E+01   -0.647823074231459806E+75   -0.605146350544152156E+01    1
    0.199219327718594457E+03    0.109956789527236221E+01    0.913995932515677539E-01   -0.328120069343243559E+01   -0.263334798366997914E+75   -0.605396350544152995E+01    1
    0.249866272573908397E+02    0.473982438817634399E+01    0.647567059041152804E-01   -0.507239653802522339E+00   -0.741633376569310489E+73   -0.605646350544151790E+01    1
    0.369325252854671419E+03    0.642865981207483395E+00    0.472727579715450028E-01    0.126369511060350193E+01   -0.506947318672738320E+72   -0.605896350544151829E+01    1
    0.106975021074206083E+03    0.804416879055359857E+01    0.777064380899780138E-01   -0.144307488856864397E+01   -0.144228853101514704E+70   -0.606146350544153112E+01    1
    0.155575112082393741E+02    0.222186562525377995E+00    0.488258420316524527E-01    0.127783417895014217E+01   -0.625686814596741233E+69   -0.606396350544153950E+01    1
    0.947758053823532265E+02    0.227275902417714004E+01    0.907350751535198341E-01   -0.229444060730362587E+01   -0.407547048292019151E+66   -0.606646350544153368E+01    1
    0.644242024588908038E+02    0.421602712133707203E+00    0.525572653031029513E-01    0.117077021182685015E+01   -0.689182979304552688E+65   -0.606896350544153407E+01    1
    0.201473332626648983E+03    0.952485878658010932E+00    0.996086521267730562E-01   -0.284285377230608205E+01   -0.276015873496800274E+64   -0.607146350544153712E+01    1
    0.291498479327808184E+03    0.334830622949932488E+00    0.787564438818956492E-01   -0.965791682485220848E+00   -0.645354572973306901E+63   -0.607396350544151886E+01    1
    0.152022684621164302E+03    0.720548913658450729E+01    0.527032610975681839E-01    0.131442389383754854E+01   -0.181224969658680220E+63   -0.607646350544150149E+01    1
    0.320215905361389304E+02    0.548044394383218414E+01    0.909741118315788994E-01   -0.168578049327739921E+01   -0.392625799528901075E+60   -0.607896350544150277E+01    1
    0.292008264081027846E+03    0.618658936213496080E+01    0.521726716602142621E-01    0.155242686504522887E+01   -0.112223362007916586E+60   -0.608146350544151737E+01    1
    0.156865428870172423E+03    0.335836127255515837E+01    0.562810415412178730E-01    0.138174838281279699E+01   -0.318115853061763079E+57   -0.608396350544153197E+01    1
    0.279622515680282561E+03    0.207836375868857920E+00    0.544616291042065992E-01    0.156033389170436521E+01   -0.873471579824851568E+56   -0.608646350544153236E+01    1
    0.852265121739730915E+02    0.471703064470741729E+00    0.137775440063028165E+00   -0.462302439470919069E+01   -0.394507720220383730E+54   -0.608896350544152032E+01    1
    0.259962394081932018E+03    0.148534558685050305E+00    0.804229682347481489E-01   -0.516687068632907670E-01   -0.240602297969414283E+52   -0.609146350544151804E+01    1
    0.126136724376063754E+03    0.525174763583557858E+00    0.820502432003990118E-01   -0.437124708015729085E-01   -0.108246577831138516E+51   -0.609396350544151844E+01    1
    0.341562236798126833E+02    0.137776305885288775E+02    0.139332208154932163E+00   -0.400998873918416265E+01   -0.107934031415330675E+50   -0.609646350544151083E+01    1
    0.151988850570958277E+03    0.271803670389841379E+00    0.978589236913907229E-01   -0.732301957091268996E+00   -0.116099536852007860E+47   -0.609896350544150234E+01    1
    0.217035134576571593E+02    0.629334248910164362E+01    0.142337849426000224E+00   -0.358365563872593507E+01   -0.133861402250747329E+46   -0.610146350544149918E+01    1
    0.157131973868145280E+03    0.107954114872825855E+02    0.909185174252411382E-01   -0.133660309286609491E+00   -0.645400225751369303E+45   -0.610396350544150579E+01    1
    0.212869423130061932E+02    0.167542404803622424E+00    0.130276721542086471E+00   -0.261071517827063326E+01   -0.992118255963375440E+44   -0.610646350544152394E+01    1
    0.204652410612643791E+02    0.496433336387404456E+01    0.113007707346181430E+00   -0.136741597948548854E+01   -0.124268025568169391E+44   -0.610896350544153233E+01    1
    0.309055286501779392E+03    0.982016783191895004E+00    0.710944495107292684E-01    0.142815328068151404E+01   -0.444091798807244444E+42   -0.611146350544151318E+01    1
    0.196878386468704889E+03    0.103227793089403797E+01    0.430298741923011083E-01    0.320390235991335715E+01   -0.591249086365349690E+41   -0.611396350544150202E+01    1
    0.733985290135282575E+01    0.712286984546406265E+00    0.122473695781477460E+00   -0.163120610750516737E+01   -0.457141933872048175E+41   -0.611646350544151840E+01    1
    0.202801307826224871E+03    0.803326625921089210E+01    0.113094812446701207E+00   -0.914651868072106522E+00   -0.375123421394304714E+40   -0.611896350544151613E+01    1
    0.116397970248792561E+03    0.948075568143832470E+01    0.140392517329105515E+00   -0.248714074113384020E+01   -0.139587717198101234E+40   -0.612146350544151030E+01    1
    0.323695304085802960E+02    0.275792814039539758E+00    0.139801193819515834E+00   -0.234106185236650743E+01   -0.286279063104225589E+39   -0.612396350544150803E+01    1
    0.145838649010805455E-01    0.716830920363014101E+01    0.557055635923563996E-01    0.260835127459031835E+01   -0.121355561861588866E+39   -0.612646350544151108E+01    1
    0.222165356989118237E+03    0.120605626054615800E+01    0.147602494156463065E+00   -0.255097616156848250E+01   -0.963907730294889506E+37   -0.612896350544151858E+01    1
    0.492433224680399917E+01    0.125978609503744057E+02    0.562892144211290177E-01    0.265932351942068124E+01   -0.600629906754094196E+37   -0.613146350544150476E+01    1
    0.220233507782476096E+03    0.494950395261801024E+01    0.180141103290268695E+00   -0.434556786745435986E+01   -0.424546901454304916E+37   -0.613396350544150160E+01    1
    0.142451164839857569E+03    0.119423813215898789E+01    0.118622181991927686E+00   -0.836817151569585471E+00   -0.374502750597874115E+37   -0.613646350544149932E+01    1
    0.231815940499737145E+02    0.679707708735181448E+01    0.174760601032745072E+00   -0.398635751998691656E+01   -0.234093697977425568E+37   -0.613896350544150327E+01    1
    0.210882022443176069E+02    0.564568559009193915E+01    0.141204154789159042E+00   -0.203951893874851642E+01   -0.123888799168079673E+37   -0.614146350544151343E+01    1
    0.987733754545970157E+02    0.744564868333656538E+00    0.185022691882299556E+00   -0.445729588021722201E+01   -0.697244926880970698E+36   -0.614396350544152714E+01    1
    0.136983445309371234E+03    0.226138549745159706E+00    0.110920750601587736E+00   -0.271633854371917172E+00   -0.363735505286426819E+36   -0.614646350544152309E+01    1
    0.498704718930666644E+02    0.268945233726675292E+01    0.144594392091873192E+00   -0.212028436599780523E+01   -0.270651913920083288E+36   -0.614896350544151282E+01    1
    0.142592157163846423E+03    0.602201838707228432E+00    0.163983205731917658E+00   -0.319149999078347557E+01   -0.250472676263151117E+36   -0.615146350544152742E+01    1
