    0.641620391590656993E+02    0.508119437427634657E+00    0.932338770001272188E+00   -0.427616934210339306E+01    0.333898524430738552E+01   -0.708782752113096137E+02
    0.375149489824216147E+02    0.313909851809308027E+00    0.914562129997005147E+00   -0.356468592968431075E+01    0.330796755130098852E+01   -0.637503224120602852E+02
    0.264711197334819346E+02    0.720402527864446807E+00    0.785469390323021988E+00   -0.296528943995634897E+01    0.507904449667873248E+01   -0.621504849368551149E+02
    0.348499747386361136E+02    0.346278318990365097E+00    0.101926375770716549E+01   -0.396902309236714146E+01    0.452325967933943751E+01   -0.616060028329356371E+02
    0.246909815873373972E+02    0.318646139845855547E+00    0.104615954028021996E+01   -0.424563589944950159E+01    0.413931303717505106E+01   -0.611948727729717916E+02
    0.301857742218153859E+02    0.342607250633354454E+00    0.892692361689206737E+00   -0.322709538063178947E+01    0.364882208367117533E+01   -0.609597073600421311E+02
    0.296703734265575036E+02    0.338880141209792374E+00    0.863186387558048218E+00   -0.300889426489472367E+01    0.482927736525538975E+01   -0.609586294293833291E+02
    0.264436345138758959E+02    0.264484841913512791E+00    0.108840925525287546E+01   -0.428424619855842792E+01    0.122617026767327175E+01   -0.607494562760145271E+02
    0.312299356823589136E+02    0.202839697102656258E+00    0.811309594254029043E+00   -0.214045286114416333E+01    0.116243437692724179E+02   -0.606943220752755508E+02
    0.244254678525160749E+02    0.413525874237562929E+00    0.884115065002342937E+00   -0.291351007274401486E+01    0.775050501060253172E+01   -0.606210397257389886E+02
    0.256849218760234308E+02    0.450526086564564721E+00    0.108316248974059026E+01   -0.483040746870892246E+01    0.442856468754165444E+01   -0.606043090674475664E+02
    0.251196418006958950E+02    0.212558603831505266E+00    0.967363418523575658E+00   -0.302634631912638596E+01    0.105682067312925838E+02   -0.605672046838601261E+02
    0.206014269253029880E+02    0.340986383441469088E+00    0.834967980774936835E+00   -0.228903576043571721E+01    0.964583652826109095E+01   -0.605166085377928979E+02
    0.405189150263445157E+02    0.212062232621357621E+00    0.968158323724213621E+00   -0.368683166329538459E+01    0.557641901227815140E+01   -0.604735792132176471E+02
    0.274969825358432622E+02    0.432864511084709414E+00    0.934563783445157115E+00   -0.369158402614391656E+01    0.708283157736231850E+01   -0.603164797650656084E+02
    0.230537569807050957E+02    0.353783223750087750E+00    0.106474675834697163E+01   -0.385283267374569638E+01    0.259426305486426978E+01   -0.602757911994009490E+02
    0.191732866224844400E+02    0.566267028507848713E+00    0.106407042381614514E+01   -0.449100847462861541E+01    0.164198272027065784E+01   -0.601512764416974761E+02
    0.273495203961029993E+02    0.205368925000249725E+00    0.896007272182682835E+00   -0.285178017692446328E+01    0.514913218409285722E+01   -0.601459153258004591E+02
    0.367681040680023941E+02    0.216931317114190003E+00    0.912831169251485997E+00   -0.326152405849705751E+01    0.979490658553566185E+01   -0.600657167014659379E+02
    0.360921601109839401E+02    0.291218546981903692E+00    0.918697732640374021E+00   -0.344148093980273861E+01    0.625978532097595419E+01   -0.600508064784507027E+02
    0.386334128171645332E+02    0.212434785111263624E+00    0.109026546808827463E+01   -0.453009836460196080E+01    0.312757473134275976E+01   -0.600129502771437942E+02
    0.280339558391424504E+02    0.507088860500322203E+00    0.814897523461716955E+00   -0.290407306910198182E+01    0.550748157149934325E+01   -0.599503187975937948E+02
    0.227767782779110703E+02    0.254787148268775909E+00    0.862214992146071224E+00   -0.237484275438580683E+01    0.115332840215509265E+02   -0.599465542806622125E+02
    0.352378441881971582E+02    0.284864670587009150E+00    0.940759268268871907E+00   -0.345961798949471255E+01    0.878865725960328170E+01   -0.599377511811141801E+02
    0.224292637895375755E+02    0.177424921677732272E+00    0.821122402545187091E+00   -0.200425801621715749E+01    0.140072286529176306E+02   -0.598162186802044644E+02
    0.290979326378156884E+02    0.123043205179414206E+01    0.363527164435399452E+00   -0.205852025149097118E+00    0.281487147404006990E+02   -0.597293245029216067E+02
    0.280555269486120409E+02    0.114101996703425002E+01    0.381137070117910037E+00   -0.223369734966282207E+00    0.298948276851116113E+02   -0.597226129477226522E+02
    0.247319562283561609E+02    0.362924343979932562E+00    0.807865544925183587E+00   -0.249199392636109618E+01    0.875302196633536767E+01   -0.596908477285426216E+02
    0.370625741779658071E+02    0.200663299360266001E+00    0.108630469876408342E+01   -0.454921859079316526E+01    0.824360678787169476E+01   -0.596498633028966978E+02
    0.189431758802081873E+02    0.210367595637386023E+00    0.126328753294666307E+01   -0.483665336902138243E+01    0.250089606928016694E+01   -0.595916087022490686E+02
    0.211318457942993625E+02    0.201885983336828584E+00    0.115673694465572541E+01   -0.450509075052224173E+01    0.645184227408879529E+01   -0.595314634083468306E+02
    0.299841286920716854E+02    0.275945044393202166E+00    0.109295054277449744E+01   -0.424712884953175518E+01    0.234957742651237966E+01   -0.594747534272000706E+02
    0.212805584906378726E+02    0.176981507616125217E+00    0.917397889672167843E+00   -0.253743925601571085E+01    0.110265075330666136E+02   -0.594378096094313193E+02
    0.303437945558904794E+02    0.337055663960859564E+00    0.113760109037390422E+01   -0.467811212966622669E+01    0.325298274967686840E+01   -0.594331927256022112E+02
    0.296031866335314682E+02    0.493165059640878645E+00    0.887922013844088531E+00   -0.344318928323480433E+01    0.507477802268389500E+01   -0.594233981439896439E+02
    0.284673150792077116E+02    0.281737770167576951E+00    0.837408789274498799E+00   -0.246320271780764743E+01    0.910045769770953505E+01   -0.592098275653217527E+02
    0.266826268208086077E+02    0.210961992384695318E+00    0.105704628639472253E+01   -0.381370554059269340E+01    0.228541096499260998E+01   -0.591697920061066327E+02
    0.192911024453444959E+02    0.461518469250166374E+00    0.999970205327196937E+00   -0.370809351962074940E+01    0.285094318501746713E+01   -0.591488259611613998E+02
    0.265981313912560111E+02    0.423078172994445612E+00    0.111472695246197229E+01   -0.498322185639113435E+01    0.251158547891386252E+01   -0.590819473320478963E+02
    0.267792008625616695E+02    0.316443710028262937E+00    0.974368510620050587E+00   -0.360544979196669235E+01    0.878779683990071803E+01   -0.590484735738345492E+02
    0.250521048982960366E+02    0.215485260678526941E+00    0.865699279580582015E+00   -0.239716591083356256E+01    0.112657730294744560E+02   -0.590183690185138019E+02
    0.309840011163762341E+02    0.343055080940546875E+00    0.103871943023807911E+01   -0.423416682194060101E+01    0.632055784554362710E+01   -0.590057169439363491E+02
    0.261997544270342182E+02    0.215212305969186030E+00    0.114187657471658577E+01   -0.456944868404331306E+01    0.852881400590627692E+01   -0.589488540671898988E+02
    0.178139771619824039E+02    0.144778317349759145E+01    0.440157511412482327E+00   -0.899147363554351209E+00    0.781326858663375923E+01   -0.589485271398559263E+02
    0.354611727668553129E+02    0.192543216413558316E+00    0.102929663514251013E+01   -0.401984699970824000E+01    0.911332745922871368E+01   -0.589234544198935666E+02
    0.372390137503916279E+02    0.133404666205812172E+01    0.424750938285709756E+00   -0.106532781654686315E+01    0.893753537056243275E+01   -0.589202351632527765E+02
    0.214605848549904970E+02    0.258733475463813645E+00    0.120633503839730638E+01   -0.495339359478655794E+01    0.602923710277988789E+01   -0.588997777672908285E+02
    0.172268571745688739E+02    0.113933642042385364E+01    0.352688241500172750E+00    0.135244766086590501E+00    0.531317352165867050E+02   -0.588783841458664554E+02
    0.277235707182090323E+02    0.338388968136445145E+00    0.959245546353107326E+00   -0.351300195944760052E+01    0.790679314135520350E+01   -0.588286483819485113E+02
    0.200947452657478181E+02    0.431271896904214969E+00    0.898492275018445974E+00   -0.302169155790566180E+01    0.481233660860289980E+01   -0.588136063011840164E+02
    0.232830995481382743E+02    0.464034906465246588E+00    0.970874541142866976E+00   -0.364858702455308093E+01    0.458911114532695308E+01   -0.587964642565116264E+02
    0.296576594918426011E+02    0.184048676885425477E+00    0.944089954131829501E+00   -0.295111269284491673E+01    0.805426102810272226E+01   -0.587780379257516614E+02
    0.272018378299488965E+02    0.149998660575122678E+01    0.431892235141744962E+00   -0.124916619157565867E+01    0.930229645706631381E+01   -0.587776922458225926E+02
