    0.889818015140386365E+01    0.406199848527583063E+00    0.761577316978813146E+00   -0.102717182937430018E+01    0.135786713616277819E+02   -0.635709686667563645E+02
    0.112875554770992039E+02    0.440559362676228417E+00    0.109010572575304199E+01   -0.400169857293595221E+01    0.866516612498607408E+01   -0.624335531960160282E+02
    0.223020553666040939E+02    0.298661918858468489E+00    0.119004541656937657E+01   -0.427461172840747583E+01    0.342300122703694898E+01   -0.619029854797458086E+02
    0.255724388810363941E+02    0.216756996939830027E+00    0.115909670586670255E+01   -0.452236932947940229E+01    0.129745951238996700E+02   -0.614514770128991756E+02
    0.129545571387101024E+02    0.628752837872856629E+00    0.953445332675095347E+00   -0.319327256942207471E+01    0.683961868408154317E+00   -0.608990312668193212E+02
    0.185396368367467694E+02    0.284819460447477246E+00    0.111725534358283807E+01   -0.394276730487632587E+01    0.100290269551117017E+01   -0.605879185741198540E+02
    0.125887169159300498E+02    0.775318191542173518E+00    0.677594261328353431E+00   -0.162908792004168634E+01    0.125765535921772624E+02   -0.604905002590526593E+02
    0.175245707853669757E+02    0.430988913513277061E+00    0.956487568386440667E+00   -0.337022983963763112E+01    0.778503569396113093E+01   -0.599956238131123669E+02
    0.102902687176198242E+02    0.235442129205156503E+00    0.991785993747540506E+00   -0.258603100819002751E+01    0.112651486015867857E+02   -0.597200247687136354E+02
    0.100071736383713699E+02    0.161954603047452439E+01    0.396225961195968646E+00   -0.438264474662254877E+00    0.237237807254064936E+01   -0.596611657799427846E+02
    0.946591916441700576E+01    0.509448605025242252E+00    0.885248035783839149E+00   -0.203359297649475934E+01    0.542594737525112514E+01   -0.595931675935066707E+02
    0.110222063148573497E+02    0.731564800292419215E+00    0.695305319653171217E+00   -0.163302688071237578E+01    0.629272355685782436E+01   -0.593699536294488510E+02
    0.979872574457929524E+01    0.362844374435269013E+00    0.890565567380986245E+00   -0.184802157941163703E+01    0.119273084467240942E+02   -0.591583062816840268E+02
    0.130505053955376482E+02    0.281383005036603850E+00    0.942115044153376657E+00   -0.257838625791552589E+01    0.640244176787766772E+01   -0.590652140840774820E+02
    0.985504199760874755E+01    0.299978495535612233E+00    0.879155497513499418E+00   -0.166105475350002640E+01    0.124488566910297411E+02   -0.590235331742247737E+02
    0.203173316067276311E+02    0.231855909463776849E+00    0.930776273953729971E+00   -0.256749831408932927E+01    0.123965280422795416E+02   -0.587611853740433645E+02
    0.108890113123829462E+02    0.366130651217637992E+00    0.801808826224667426E+00   -0.142744686848300328E+01    0.125797048983368320E+02   -0.587591521528387020E+02
    0.113212455991969101E+02    0.426467563828451635E+00    0.100946167324620717E+01   -0.305104566179021885E+01    0.113871070992427743E+02   -0.587285259064411349E+02
    0.147379462173942368E+02    0.278529423694296008E+00    0.115530523389496498E+01   -0.345487527289176288E+01    0.487680838250626181E+01   -0.585153296948603199E+02
    0.930628316371262088E+01    0.503671922984310738E+00    0.104904108105654426E+01   -0.309876186947057919E+01    0.221713461350443231E+01   -0.584984572709930930E+02
    0.172799617966608565E+02    0.427681796405527614E+00    0.110585753527215536E+01   -0.389067602079329999E+01    0.515515829173119400E+01   -0.583071721754064143E+02
    0.209347878163580745E+02    0.390472430119954306E+00    0.119476941319953855E+01   -0.484589815295252002E+01    0.653681617125143788E+01   -0.582913051981121981E+02
    0.151821136648813440E+02    0.412482439069884743E+00    0.122204319104602521E+01   -0.466107023763570449E+01    0.682570009789829513E+01   -0.581915056633664065E+02
    0.188157877614690037E+02    0.242184893418433744E+00    0.106072443993205323E+01   -0.341442490302627810E+01    0.135406625045592506E+02   -0.581765823694318343E+02
    0.112088197944599326E+02    0.361862899728291443E+00    0.884556724349261914E+00   -0.195400104096628313E+01    0.549513796368565455E+01   -0.581460552316872494E+02
    0.119042058028445190E+02    0.347545193585648560E+00    0.112817042452762983E+01   -0.377506217096802610E+01    0.114573794427068272E+02   -0.581255475487861304E+02
    0.168597960905173636E+02    0.209260852045800000E+00    0.127182206962297517E+01   -0.421752567335851491E+01    0.731536754348038976E+01   -0.580530256329070511E+02
    0.880650215460167729E+01    0.546886413602964971E+00    0.115132595648542213E+01   -0.401647823238092005E+01    0.516269947486158909E+01   -0.579900038252264380E+02
    0.172573571085203383E+02    0.361556133869117335E+00    0.122572844820373383E+01   -0.461818391974429243E+01    0.677929894066997463E+01   -0.579826378565839775E+02
    0.194298541288463440E+02    0.283287118713269503E+00    0.105807190428703524E+01   -0.352429903074132600E+01    0.414502020392737158E+01   -0.579177834292813429E+02
    0.127130070718563477E+02    0.360356354137630785E+00    0.124787136665096199E+01   -0.467757776258652669E+01    0.681428488085392026E+00   -0.578404116281806182E+02
    0.148366855689121024E+02    0.312996396533161247E+00    0.107659153550460096E+01   -0.318356437669816650E+01    0.394530250804883620E+01   -0.577948096874875787E+02
    0.106773159548398162E+02    0.367748121129542527E+00    0.105737127434476585E+01   -0.312321505102616248E+01    0.109841750459862340E+02   -0.576953804822762919E+02
    0.134354028862375259E+02    0.267485907921532762E+00    0.127289278533601746E+01   -0.403497637241395779E+01    0.494499594874608217E+01   -0.576891175595721393E+02
    0.127672845847218994E+02    0.296876665786752980E+00    0.106031686068488273E+01   -0.320663552873213353E+01    0.191215101247591823E+01   -0.576838830137498562E+02
    0.101790027696477470E+02    0.354827444980757023E+00    0.106679091760878508E+01   -0.337777706722421067E+01    0.891017976293141345E+01   -0.576791852196016563E+02
    0.135852448042751703E+02    0.220470840687982450E+00    0.109568453344936945E+01   -0.303680809622874559E+01    0.303504740762478686E+01   -0.576627444413019461E+02
    0.948846471251271240E+01    0.247990482919428656E+00    0.143181536036633617E+01   -0.495701783669105200E+01    0.777754435647230302E+01   -0.576134756257790954E+02
    0.102657874409140533E+02    0.215871281583142838E+00    0.967964282004743048E+00   -0.205065805434043824E+01    0.865222905872590964E+01   -0.576012608328569584E+02
    0.151480505699916126E+02    0.608566326540703306E+00    0.850601286628743236E+00   -0.262779599141316034E+01    0.746473751716697098E+01   -0.575614745794479816E+02
    0.167143087810004118E+02    0.336721699186789680E+00    0.120267820406778592E+01   -0.483762182297818821E+01    0.628157920922951618E+01   -0.575134846867562217E+02
    0.106753470392286456E+02    0.300599868053776531E+00    0.876147920590988671E+00   -0.175278535137117442E+01    0.117837064231194582E+02   -0.575068220565636707E+02
    0.106364516929043571E+02    0.330989503349700565E+00    0.124266837783539619E+01   -0.441018154547577801E+01    0.159704339712044474E+01   -0.575051149966327344E+02
    0.131363598705917539E+02    0.355649716122165838E+00    0.122251767775004283E+01   -0.420985373781959726E+01    0.715324002702477291E+01   -0.574570980157144078E+02
    0.935552893795499152E+01    0.258503023041499747E+00    0.110915747735733605E+01   -0.293568108448970211E+01    0.976975159321269260E+01   -0.574515959632304742E+02
    0.202330609694697188E+02    0.378306999812987099E+00    0.108973960468135567E+01   -0.405473977391381446E+01    0.398701623167620189E+01   -0.574421954251134181E+02
    0.115755190030379040E+02    0.276134937751851828E+00    0.955107077003379712E+00   -0.220908804297566297E+01    0.545779833810002035E+01   -0.574352045721224655E+02
    0.110254207636295796E+02    0.241439411964196493E+00    0.105137739803676356E+01   -0.289969580869950994E+01    0.149639846917138328E+02   -0.574220090452728087E+02
    0.907592045291017691E+01    0.327001179742197168E+00    0.108192051029112357E+01   -0.289811658761413948E+01    0.494340304675483644E+01   -0.573846946031717380E+02
    0.118538425049994700E+02    0.204879746591054168E+01    0.441634264921160646E+00   -0.137844822896344255E+01    0.409094073117915791E+00   -0.573798679162312055E+02
    0.134930996846047542E+02    0.260836790647098193E+00    0.107105121709330864E+01   -0.344063607185094389E+01    0.624917226901174772E+01   -0.573789429618624212E+02
    0.143037594203476441E+02    0.209334849595311429E+00    0.108956163033037812E+01   -0.347707999814531155E+01    0.701657482057511395E+01   -0.573119535088401690E+02
    0.114277410531445049E+02    0.300766924588828977E+00    0.847955099435494852E+00   -0.168300897374401481E+01    0.128617465782079741E+02   -0.573062743523852234E+02
    0.101395498153889250E+02    0.316893148656914592E+00    0.125611757580181349E+01   -0.434443967852932733E+01    0.921129325321052050E+01   -0.572197488336047044E+02
    0.143514295019626914E+02    0.415824795155898042E+00    0.905929159346662072E+00   -0.267952489822520956E+01    0.595332900703842505E+01   -0.572059406932117298E+02
    0.217132141748908225E+02    0.206888255543269395E+00    0.124699844942379512E+01   -0.454699300388152139E+01    0.709897918494806390E+01   -0.571948027548374611E+02
    0.139967748925871529E+02    0.333312889814017910E+00    0.905768260453558294E+00   -0.226463641772870172E+01    0.604622271315275839E+01   -0.571935912886902500E+02
    0.215572608345951586E+02    0.372314930190656146E+00    0.117110306670872122E+01   -0.465234237571576070E+01    0.431309310878498664E+01   -0.571858625680903003E+02
    0.138939923537162180E+02    0.654539483959365342E+00    0.861800071992291250E+00   -0.281501074469954826E+01    0.376604943309517193E+01   -0.571210260934332510E+02
    0.140572423829437199E+02    0.421336564676824954E+00    0.832990416174514414E+00   -0.209550864120155023E+01    0.122630476895237930E+02   -0.570960201022479055E+02
    0.191851061447564106E+02    0.288036379988582891E+00    0.117409575614115091E+01   -0.458357037718782578E+01    0.669588717350290441E+01   -0.570784615977482161E+02
    0.170054770298240072E+02    0.234576378194737145E+00    0.996303356821068742E+00   -0.301303101050189470E+01    0.895667792884982461E+01   -0.570756974740636664E+02
    0.104006471176571313E+02    0.174893412735968190E+01    0.412294664108535769E+00   -0.816973780935872140E+00    0.258348292868954266E+01   -0.570680532009891976E+02
    0.133749730105048084E+02    0.276178537168708493E+00    0.924215006370358583E+00   -0.215887559547688124E+01    0.133902700268850499E+02   -0.570570590700308813E+02
    0.134899133218244813E+02    0.326265595290876675E+00    0.878102870386611167E+00   -0.211354080520691356E+01    0.736691452762289600E+01   -0.570482267369137404E+02
    0.130897117089601949E+02    0.574945392918355780E+00    0.881336458783605003E+00   -0.253405938203036385E+01    0.588764749915132413E+01   -0.570415247557882950E+02
    0.104905785822336277E+02    0.422966476702339778E+00    0.982259839724970218E+00   -0.299229770611626877E+01    0.594400173941424548E+01   -0.570411114525932916E+02
    0.153741119277512190E+02    0.263207840468245746E+00    0.103827018294926621E+01   -0.287341715223313043E+01    0.839658339550123856E+01   -0.570227390271648034E+02
    0.174431778396110175E+02    0.242509270702271573E+00    0.109167085155176724E+01   -0.371400590630870209E+01    0.125521565780670752E+02   -0.570174306653455076E+02
    0.145361540857875440E+02    0.218539860025042887E+00    0.103225775754434701E+01   -0.296988204443984438E+01    0.422308753958596661E+01   -0.569995116590708477E+02
    0.182762722061528962E+02    0.496238137525521761E+00    0.103802959951453611E+01   -0.388597951569724431E+01    0.384480479740402448E+01   -0.569727916803699941E+02
    0.152029660758153664E+02    0.220964883939787804E+00    0.140521366948230142E+01   -0.488545653559363657E+01    0.436771805301537075E+01   -0.569638894220964431E+02
    0.130245299762384121E+02    0.328249051839937134E+00    0.117226989753285760E+01   -0.417631433309691769E+01    0.105994829843772962E+02   -0.569498240898205523E+02
    0.105702526634756886E+02    0.236473584682512145E+00    0.129382490934685523E+01   -0.398592642465337610E+01    0.237679680419875305E+01   -0.569459224601348808E+02
    0.105723572641035410E+02    0.266937061973308298E+00    0.101451694727713027E+01   -0.244274233528161933E+01    0.107622214291088731E+02   -0.569320702475010449E+02
    0.160811985133616453E+02    0.262807358636845068E+00    0.965137099780841612E+00   -0.260406063312080782E+01    0.662719728353483717E+01   -0.569127089972891085E+02
    0.120673529158492485E+02    0.225647623370334061E+00    0.130145314450068716E+01   -0.414829916506952312E+01    0.194086553210161350E+01   -0.568835118274441811E+02
