    0.194729582708681733E+03    0.231926749857525288E+00    0.590383584080005838E-01   -0.157138596738288916E+01    0.874349031757787332E+00   -0.563929552559725366E+97   -0.599146350544150419E+01    1
    0.273083844534673048E+02    0.228804606648142644E+00    0.847859946240140105E-01   -0.471998699789554799E+01    0.763458916101217966E+00   -0.848965206402439801E+96   -0.599396350544151169E+01    1
    0.633023323902501929E+02    0.499432626429984161E+01    0.602281105421085816E-01   -0.165669702470310920E+01    0.103318416834806359E+01   -0.680699331762970104E+96   -0.599646350544151474E+01    1
    0.585057048344222466E+02    0.143596649777091976E+02    0.593020240763295625E-01   -0.149578763301673656E+01    0.102781478662254022E+01   -0.144670922343955816E+96   -0.599896350544151957E+01    1
    0.351591656293324561E+02    0.161200707238825958E+01    0.757115415758459614E-01   -0.350703185051609978E+01    0.387429771164498393E+00   -0.959602301791754726E+95   -0.600146350544151552E+01    1
    0.129048767698483829E+03    0.165340686099546552E+02    0.353851554254005229E+01    0.429189259461441708E+01    0.263703339697492378E+00   -0.994138015856956257E+93   -0.600396350544151858E+01    1
    0.208235109400580512E+03    0.166701841636864785E+02    0.144647562211539782E+01   -0.165979796724236822E+00    0.637672000539633244E+00   -0.768123248062031175E+91   -0.600646350544151630E+01    1
    0.649907274174702909E+01    0.673225078218856909E+00    0.655173491135700725E-01   -0.183800459217850265E+01    0.736611655827145162E-01   -0.335936328524538643E+90   -0.600896350544152469E+01    1
    0.263340478869596417E+01    0.165268177911213989E+02    0.129639134165933445E+01    0.306970827957830705E+01    0.202825998121596474E+01   -0.109037233984932221E+90   -0.601146350544151886E+01    1
    0.619913254548497719E+02    0.258323816993928768E+01    0.735069653447829596E-01   -0.268215475610558585E+01    0.763286963534711926E+00   -0.281743117712647630E+89   -0.601396350544150859E+01    1
    0.616655574321938857E+02    0.165024161747586859E+02    0.373720956444988539E+00    0.439174972703280808E+01    0.308663014954865589E+00   -0.361512952592470788E+88   -0.601646350544151520E+01    1
    0.787665980324949544E+01    0.143822877276839254E+02    0.636328346647387633E-01   -0.146063568253429943E+01    0.402715575746170562E+00   -0.242342239476375653E+88   -0.601896350544151559E+01    1
    0.233960312193233136E+03    0.152807187075995792E+02    0.163255384563578954E+01    0.225832002098910811E+01    0.620907889766939336E+00   -0.645969699604526871E+86   -0.602146350544152753E+01    1
    0.164733072393505680E+02    0.465802104161074149E+00    0.416522492789423715E-01    0.126143847523944030E+01    0.210160485444691858E+01   -0.103450840558465625E+84   -0.602396350544153325E+01    1
    0.413370178021604886E+02    0.146594738429188727E+02    0.361235492477810372E+01   -0.618614805417015523E+00    0.136007612651884258E+01   -0.787448188528208597E+83   -0.602646350544152298E+01    1
    0.146722440991303216E+03    0.169792024772184256E+02    0.187915306195281295E+00    0.318213974072491590E+01    0.104073835017855720E+01   -0.260552086132712871E+83   -0.602896350544150561E+01    1
    0.103799055307337454E+03    0.149431628423750720E+02    0.858759910272559490E+00    0.204396636798399989E+01    0.179929931186274383E+01   -0.766737214860945803E+82   -0.603146350544150955E+01    1
    0.146198355397849475E+02    0.137919800952478755E+01    0.955796183881206796E-01   -0.449446089500160362E+01    0.321594813652749334E+00   -0.445542932422560168E+82   -0.603396350544152682E+01    1
    0.712109095190861154E+02    0.154052813493335261E+02    0.348400579365948038E+00    0.378585657392178732E+01    0.503268199601347943E+00   -0.651574347003635287E+81   -0.603646350544153165E+01    1
    0.345119441374717937E+02    0.145994001424894826E+02    0.198759192400654872E+01   -0.120028823027921461E+01    0.165595085206755277E+01   -0.382420157714486365E+81   -0.603896350544152227E+01    1
    0.155905006267725440E+03    0.129323664957427154E+01    0.680906842719367356E-01   -0.140548825753827011E+01    0.101929876445228662E+01   -0.147109722367605384E+81   -0.604146350544151556E+01    1
    0.193490541328016434E+03    0.389077105619044072E+00    0.729860967836666180E-01   -0.188166306977894826E+01    0.238825947135008620E+01   -0.438185771984362084E+80   -0.604396350544152039E+01    1
    0.417153823549449321E+01    0.161491323654259205E+02    0.302253025411246767E+00    0.266807922510248163E+01    0.126460137900483915E+01   -0.609254322545498679E+79   -0.604646350544152966E+01    1
    0.282548490247178052E+03    0.148908793806067372E+02    0.682698593861684633E+00   -0.323736341632171576E+00    0.136297314951454518E+01   -0.117506688938171420E+79   -0.604896350544152206E+01    1
    0.472885459894890943E+02    0.436504794150456066E+00    0.528921318580759248E-01    0.370310337659132571E+00    0.105572520826442928E+01   -0.314416351351743636E+78   -0.605146350544152156E+01    1
    0.591298446098038610E+00    0.147209745876968086E+02    0.571783958051972241E+00    0.420908770566379875E+01    0.168371307524492986E+01   -0.188167138200749313E+78   -0.605396350544152995E+01    1
    0.173311904988604141E+03    0.111002385495092302E+02    0.791842161479489881E-01   -0.231564711172536963E+01    0.289137204546524185E+01   -0.162597239981093354E+78   -0.605646350544151790E+01    1
    0.102100678086050564E+03    0.207796010210758664E+00    0.736093334045819642E-01   -0.172757909144307553E+01    0.145370532968668775E+01   -0.111148869383292840E+78   -0.605896350544151829E+01    1
    0.225244733893414946E+03    0.137821746934026947E+02    0.314982468594778797E+00    0.485016141186661809E+01    0.142912754756180971E+01   -0.835841201962380572E+77   -0.606146350544153112E+01    1
    0.736643437199809341E+02    0.601998452088610669E+01    0.600666280572700467E-01   -0.316941558172723181E+00    0.847006819822042401E+00   -0.561670659487487800E+77   -0.606396350544153950E+01    1
    0.135059427888818622E+02    0.126491166684605760E+01    0.840504069156394751E-01   -0.275101814165072556E+01    0.106744631374836940E+01   -0.337777278154119289E+77   -0.606646350544153368E+01    1
    0.100446785400498044E+03    0.661857934349601340E+01    0.586949152331716489E-01   -0.149030981143000840E+00    0.286563288564883001E+00   -0.218302317341116270E+77   -0.606896350544153407E+01    1
    0.395020516063636649E+02    0.136007818768951463E+02    0.124424626570933383E+01    0.237051221309456261E+01    0.235964932133020255E+01   -0.189582770909056949E+77   -0.607146350544153712E+01    1
    0.181080400138713429E+03    0.423086298665525662E+00    0.601816074957765151E-01   -0.272226320514464382E+00    0.602181796753076370E+00   -0.860027370107660683E+76   -0.607396350544151886E+01    1
    0.515844794810718597E+02    0.155137739194236985E+02    0.360758275751884572E+00    0.146025248574226074E+01    0.644662007149185756E+00   -0.779260524287958174E+76   -0.607646350544150149E+01    1
    0.445810499193024157E+02    0.157793894522899070E+02    0.641866144323529952E+00   -0.324156388334089662E+01    0.533047296752777511E+00   -0.400778590274642329E+76   -0.607896350544150277E+01    1
    0.143913205888016648E+03    0.150000677361199486E+02    0.101048439547548297E+01   -0.318604182004250713E+01    0.251592345639055776E-01   -0.901173432059318018E+75   -0.608146350544151737E+01    1
    0.555643411322706768E+02    0.103229418649172029E+02    0.905520626791089245E-01   -0.316086882408546188E+01    0.709985354716206385E+00   -0.119869929687373420E+75   -0.608396350544153197E+01    1
    0.105922202680187549E+02    0.139776685112634471E+02    0.446376429039130718E+00    0.438379946389975039E+01    0.154135935919318456E+00   -0.279445475283124710E+74   -0.608646350544153236E+01    1
    0.280912528355769737E+02    0.139337419677944432E+02    0.125595306273451057E+01   -0.150885136376537687E+01    0.365898106898016162E+00   -0.237919278661382959E+74   -0.608896350544152032E+01    1
    0.175076217550303070E+01    0.659192539879610795E+01    0.679261108497934835E-01   -0.818088997807476903E+00    0.104913688241635805E+01   -0.758638403029698998E+73   -0.609146350544151804E+01    1
    0.483342421263243978E+02    0.131587180236616188E+02    0.562645974231833046E+00    0.463367072109858746E+01    0.673157608797538970E-01   -0.122344488869027265E+72   -0.609396350544151844E+01    1
    0.212389887334952334E+02    0.252794174521178361E+01    0.463802128719613682E-01    0.140360227383996605E+01    0.103607415558927118E+01   -0.491961470958714486E+71   -0.609646350544151083E+01    1
    0.648389091364519032E+02    0.127120717862060246E+02    0.125370354375494020E+01    0.279420367343632359E+01    0.260159842851493295E+00   -0.460493187469523705E+71   -0.609896350544150234E+01    1
    0.144920857171597923E+02    0.546372241599813613E+01    0.667249145795915793E-01   -0.507239653802522339E+00    0.298825643831153065E+00   -0.231087870178098847E+71   -0.610146350544149918E+01    1
    0.195830566650984288E+02    0.512498638635302761E+00    0.813979436556320907E-01   -0.187040858851559300E+01    0.184625785336952286E+01   -0.106253803473089062E+71   -0.610396350544150579E+01    1
