# E[keV] values
0.000000000000000000e+00 3.530163809350233350e+01
2.500000000000000000e+02 4.767389933370741772e+01
5.000000000000000000e+02 6.762573988659656266e+01
7.500000000000000000e+02 1.223793713698779584e+02
1.000000000000000000e+03 2.357435497131557440e+02
1.250000000000000000e+03 5.246188857654165076e+02
1.500000000000000000e+03 9.422400431192677388e+02
1.750000000000000000e+03 1.315830723786938961e+03
2.000000000000000000e+03 2.553706775667700640e+03
2.250000000000000000e+03 3.601205714025394172e+03
2.500000000000000000e+03 8.368675633727492823e+03
2.750000000000000000e+03 1.835754605904263735e+04
3.000000000000000000e+03 3.371427725487884163e+04
3.250000000000000000e+03 3.881412038415131246e+04
3.500000000000000000e+03 9.715429059621784836e+04
3.750000000000000000e+03 2.451796441236709943e+05
4.000000000000000000e+03 4.012787639391641715e+05
