# E[keV] values
0.000000000000000000e+00 5.735189807385704341e+01
2.500000000000000000e+02 3.969649855856223297e+01
5.000000000000000000e+02 7.872655259950319362e+01
7.500000000000000000e+02 1.301834090882801434e+02
1.000000000000000000e+03 2.180738698877048876e+02
1.250000000000000000e+03 3.146420038022048402e+02
1.500000000000000000e+03 6.686912539500945059e+02
1.750000000000000000e+03 1.080343348773169282e+03
2.000000000000000000e+03 1.773042999585840562e+03
2.250000000000000000e+03 3.416322793328114130e+03
2.500000000000000000e+03 7.470621928084526189e+03
2.750000000000000000e+03 1.125450803917620215e+04
3.000000000000000000e+03 2.066677779812355584e+04
3.250000000000000000e+03 3.489278336877196853e+04
3.500000000000000000e+03 6.310425431836304779e+04
3.750000000000000000e+03 1.070580722088620387e+05
4.000000000000000000e+03 2.073615446546237217e+05
