# E[keV] values
0.000000000000000000e+00 5.525569598056718235e+01
2.500000000000000000e+02 3.534024865354992073e+01
5.000000000000000000e+02 1.013001868948072968e+02
7.500000000000000000e+02 1.712633507140409108e+02
1.000000000000000000e+03 2.104064932127634506e+02
1.250000000000000000e+03 3.918244629181697860e+02
1.500000000000000000e+03 6.861633567066880914e+02
1.750000000000000000e+03 9.624094276134904931e+02
2.000000000000000000e+03 1.839699364820480469e+03
2.250000000000000000e+03 2.641808637825151436e+03
2.500000000000000000e+03 7.033663267863090368e+03
2.750000000000000000e+03 9.414488180016076512e+03
3.000000000000000000e+03 2.067777723635562143e+04
3.250000000000000000e+03 3.499376710828202340e+04
3.500000000000000000e+03 4.475641457361300127e+04
3.750000000000000000e+03 1.011082286542489164e+05
4.000000000000000000e+03 2.760489220652260119e+05
