# E[keV] values
0.000000000000000000e+00 3.802894615364679964e+01
2.500000000000000000e+02 4.042381649957031442e+01
5.000000000000000000e+02 7.453210219562429018e+01
7.500000000000000000e+02 1.335684831159039163e+02
1.000000000000000000e+03 2.412097028548051867e+02
1.250000000000000000e+03 5.283312815155005637e+02
1.500000000000000000e+03 8.071890331378759811e+02
1.750000000000000000e+03 1.279455490048310367e+03
2.000000000000000000e+03 1.968130691004037317e+03
2.250000000000000000e+03 4.146024566630640948e+03
2.500000000000000000e+03 9.218715250840334193e+03
2.750000000000000000e+03 1.590352487425199251e+04
3.000000000000000000e+03 2.342939699863979695e+04
3.250000000000000000e+03 3.894040434109614580e+04
3.500000000000000000e+03 1.148164451295836479e+05
3.750000000000000000e+03 2.503299425528549764e+05
4.000000000000000000e+03 5.239179401175829116e+05
