# E[keV] values
0.000000000000000000e+00 7.835818655392594678e+01
2.500000000000000000e+02 4.581048093450623071e+01
5.000000000000000000e+02 6.943795923515853019e+01
7.500000000000000000e+02 1.269235407449973678e+02
1.000000000000000000e+03 2.880888126816162753e+02
1.250000000000000000e+03 4.807353420329422988e+02
1.500000000000000000e+03 8.668328022031729461e+02
1.750000000000000000e+03 1.351937055987922804e+03
2.000000000000000000e+03 2.344630057736579602e+03
2.250000000000000000e+03 3.842867406999536797e+03
2.500000000000000000e+03 9.490000364514764442e+03
2.750000000000000000e+03 1.572991635435811622e+04
3.000000000000000000e+03 2.449411316813785379e+04
3.250000000000000000e+03 4.064708926464628166e+04
3.500000000000000000e+03 1.100167081871409609e+05
3.750000000000000000e+03 2.341087354846595554e+05
4.000000000000000000e+03 7.142985328123925719e+05
