# E[keV] values
0.000000000000000000e+00 5.056744814172417080e+01
2.500000000000000000e+02 3.655899448793934425e+01
5.000000000000000000e+02 9.194908415791881851e+01
7.500000000000000000e+02 1.609585227630733471e+02
1.000000000000000000e+03 2.581925582438715310e+02
1.250000000000000000e+03 5.519985063718434048e+02
1.500000000000000000e+03 8.050000981358050467e+02
1.750000000000000000e+03 1.470001736923528597e+03
2.000000000000000000e+03 2.420126730603786655e+03
2.250000000000000000e+03 3.904257863321098284e+03
2.500000000000000000e+03 6.291550531452118776e+03
2.750000000000000000e+03 1.085778137405138841e+04
3.000000000000000000e+03 2.884278234069074097e+04
3.250000000000000000e+03 4.411909628329145198e+04
3.500000000000000000e+03 8.860675942156484234e+04
3.750000000000000000e+03 1.596246892308480165e+05
4.000000000000000000e+03 3.897538458548953640e+05
