# E[keV] values
0.000000000000000000e+00 6.680895424759766854e+01
2.500000000000000000e+02 3.847484790611552796e+01
5.000000000000000000e+02 8.940459915533739377e+01
7.500000000000000000e+02 1.814569639330657083e+02
1.000000000000000000e+03 2.564873669327910761e+02
1.250000000000000000e+03 5.531007486397918456e+02
1.500000000000000000e+03 8.846485129693999170e+02
1.750000000000000000e+03 1.536599585230069124e+03
2.000000000000000000e+03 2.070107969615514776e+03
2.250000000000000000e+03 3.441165885968595830e+03
2.500000000000000000e+03 7.283037091888327268e+03
2.750000000000000000e+03 1.397672238732033475e+04
3.000000000000000000e+03 2.260469517128345251e+04
3.250000000000000000e+03 4.126096207452784438e+04
3.500000000000000000e+03 9.450619994444628537e+04
3.750000000000000000e+03 1.310468347678837599e+05
4.000000000000000000e+03 4.504446092011103756e+05
