# E[keV] values
0.000000000000000000e+00 6.266565855587553102e+01
2.500000000000000000e+02 3.558664807739248914e+01
5.000000000000000000e+02 1.095849563230630537e+02
7.500000000000000000e+02 2.067631698718438429e+02
1.000000000000000000e+03 2.879706228385209670e+02
1.250000000000000000e+03 4.911373619433056774e+02
1.500000000000000000e+03 1.025434410209665430e+03
1.750000000000000000e+03 1.314715276630953440e+03
2.000000000000000000e+03 2.356135881553567742e+03
2.250000000000000000e+03 4.386060046531883927e+03
2.500000000000000000e+03 9.718901503931838306e+03
2.750000000000000000e+03 1.309900673066583840e+04
3.000000000000000000e+03 2.280864402474646704e+04
3.250000000000000000e+03 4.390649077303927334e+04
3.500000000000000000e+03 8.137578014741407242e+04
3.750000000000000000e+03 1.396356780866727058e+05
4.000000000000000000e+03 4.444244825552050024e+05
