# E[keV] values
0.000000000000000000e+00 5.724827280061567336e+01
2.500000000000000000e+02 4.299816723578626920e+01
5.000000000000000000e+02 7.083193740624788859e+01
7.500000000000000000e+02 1.678540472892778439e+02
1.000000000000000000e+03 2.309487824318237017e+02
1.250000000000000000e+03 5.071846649494482335e+02
1.500000000000000000e+03 9.258086346775377251e+02
1.750000000000000000e+03 1.456128792753880816e+03
2.000000000000000000e+03 2.177328950535842523e+03
2.250000000000000000e+03 3.110862213566093487e+03
2.500000000000000000e+03 8.374908604618998652e+03
2.750000000000000000e+03 1.005514854824100439e+04
3.000000000000000000e+03 2.178763687866074906e+04
3.250000000000000000e+03 5.324203483670604328e+04
3.500000000000000000e+03 1.260874802931530285e+05
3.750000000000000000e+03 2.384692295756076928e+05
4.000000000000000000e+03 4.840182539351942833e+05
