# E[keV] values
1.125000000000000000e+03 2.873040497969986602e-08
1.375000000000000000e+03 3.547990740941111606e-08
1.625000000000000000e+03 4.130630382814716985e-08
1.875000000000000000e+03 6.074959310117753365e-08
2.125000000000000000e+03 9.564032219307940490e-08
2.375000000000000000e+03 7.868353625517806155e-08
2.625000000000000000e+03 7.687279020283738716e-08
2.875000000000000000e+03 8.954612485229877879e-08
3.125000000000000000e+03 4.215073909832313873e-08
3.375000000000000000e+03 7.069735877557101022e-09
3.625000000000000000e+03 7.035368661558596728e-08
3.875000000000000000e+03 5.145105323617414247e-08
4.125000000000000000e+03 1.018933112704826616e-07
4.375000000000000000e+03 1.289437507818012322e-07
4.625000000000000000e+03 2.430478048514955642e-07
4.875000000000000000e+03 3.402237063828362955e-07
5.125000000000000000e+03 1.847527317295100809e-07
