# E[keV] values
1.125000000000000000e+03 2.181451138861019302e-08
1.375000000000000000e+03 2.567344450917984405e-08
1.625000000000000000e+03 2.739279533502360314e-08
1.875000000000000000e+03 4.570923844170096635e-08
2.125000000000000000e+03 5.272391428678152838e-08
2.375000000000000000e+03 5.039478464921252468e-08
2.625000000000000000e+03 5.671075164672807234e-08
2.875000000000000000e+03 5.616876506724397974e-08
3.125000000000000000e+03 2.844387677032069037e-08
3.375000000000000000e+03 1.117328899190962403e-08
3.625000000000000000e+03 5.675126249280977791e-08
3.875000000000000000e+03 3.941681186965031926e-08
4.125000000000000000e+03 1.516096973172192171e-07
4.375000000000000000e+03 1.322378685648075186e-07
4.625000000000000000e+03 2.837327381627368332e-07
4.875000000000000000e+03 1.216228153130947379e-07
5.125000000000000000e+03 4.817303485204433585e-07
