# E[keV] values
1.125000000000000000e+03 2.900219688350577254e-08
1.375000000000000000e+03 3.430017075462694403e-08
1.625000000000000000e+03 4.596521452667869784e-08
1.875000000000000000e+03 6.065473188790821598e-08
2.125000000000000000e+03 8.638152344141299834e-08
2.375000000000000000e+03 7.303750661210050109e-08
2.625000000000000000e+03 7.532220978786413061e-08
2.875000000000000000e+03 8.009223406641394949e-08
3.125000000000000000e+03 4.452195206225955320e-08
3.375000000000000000e+03 1.070899990825469187e-08
3.625000000000000000e+03 4.205696529799060080e-08
3.875000000000000000e+03 1.009484313693343437e-07
4.125000000000000000e+03 1.980695649675489864e-07
4.375000000000000000e+03 1.116954599188526386e-07
4.625000000000000000e+03 1.751971217593134403e-07
4.875000000000000000e+03 1.830554829155463670e-07
5.125000000000000000e+03 8.114418853805154439e-07
