# E[keV] values
1.125000000000000000e+03 2.903756028817363217e-08
1.375000000000000000e+03 4.626956377856318428e-08
1.625000000000000000e+03 5.136880140341826878e-08
1.875000000000000000e+03 7.372725591723276905e-08
2.125000000000000000e+03 1.042924625185350945e-07
2.375000000000000000e+03 8.802948109321359170e-08
2.625000000000000000e+03 9.663935234691191472e-08
2.875000000000000000e+03 6.660467160439471238e-08
3.125000000000000000e+03 4.638226142732248896e-08
3.375000000000000000e+03 1.790897673479974242e-08
3.625000000000000000e+03 5.146513761974686136e-08
3.875000000000000000e+03 6.673009695823002319e-08
4.125000000000000000e+03 1.559029863838496481e-07
4.375000000000000000e+03 1.854626582308272791e-07
4.625000000000000000e+03 1.784940685840906190e-07
4.875000000000000000e+03 1.115306509925870183e-07
5.125000000000000000e+03 5.715175672826175593e-07
