# E[keV] values
0.000000000000000000e+00 5.064701964065731943e+01
2.500000000000000000e+02 4.041154842353884646e+01
5.000000000000000000e+02 7.617128267567170496e+01
7.500000000000000000e+02 1.457560497291368904e+02
1.000000000000000000e+03 1.865030205391250036e+02
1.250000000000000000e+03 3.249854449975902071e+02
1.500000000000000000e+03 6.903602180007354718e+02
1.750000000000000000e+03 9.269706357830682464e+02
2.000000000000000000e+03 1.286445430651815741e+03
2.250000000000000000e+03 1.988681955481642490e+03
2.500000000000000000e+03 5.121918270223485706e+03
2.750000000000000000e+03 9.112972885042621783e+03
3.000000000000000000e+03 1.798343116525351070e+04
3.250000000000000000e+03 3.173254336840681572e+04
3.500000000000000000e+03 5.124490646723277314e+04
3.750000000000000000e+03 1.036372433786536712e+05
4.000000000000000000e+03 2.138674414323638775e+05
