# E[keV] values
1.125000000000000000e+03 1.642652993550110577e-08
1.375000000000000000e+03 2.430592823010134701e-08
1.625000000000000000e+03 4.032955864341608925e-08
1.875000000000000000e+03 5.957365744740583466e-08
2.125000000000000000e+03 7.429151913118728827e-08
2.375000000000000000e+03 6.062556517029330061e-08
2.625000000000000000e+03 6.588214244323159514e-08
2.875000000000000000e+03 5.988226609350407811e-08
3.125000000000000000e+03 4.469338103510966217e-08
3.375000000000000000e+03 7.877214691750831103e-09
3.625000000000000000e+03 4.446959027056502334e-08
3.875000000000000000e+03 5.305537395706028121e-08
4.125000000000000000e+03 1.628568499877417381e-07
4.375000000000000000e+03 1.265345153567830643e-07
4.625000000000000000e+03 1.225480311704226848e-07
4.875000000000000000e+03 2.322125520478560966e-07
5.125000000000000000e+03 5.775716370551489507e-07
