# E[keV] values
0.000000000000000000e+00 3.253396045479819776e+01
2.500000000000000000e+02 4.518860575042213412e+01
5.000000000000000000e+02 6.998608751336735168e+01
7.500000000000000000e+02 1.305747800412826507e+02
1.000000000000000000e+03 2.248401177169436664e+02
1.250000000000000000e+03 4.275219554879494126e+02
1.500000000000000000e+03 7.290829436372131340e+02
1.750000000000000000e+03 1.194168927313972063e+03
2.000000000000000000e+03 2.132043754724438259e+03
2.250000000000000000e+03 3.218980320834280974e+03
2.500000000000000000e+03 6.165102609381413458e+03
2.750000000000000000e+03 9.316701776023899583e+03
3.000000000000000000e+03 2.244360240422922652e+04
3.250000000000000000e+03 4.616229594091259787e+04
3.500000000000000000e+03 7.790882350764745206e+04
3.750000000000000000e+03 1.281060790087674686e+05
4.000000000000000000e+03 3.165729810255824705e+05
