# E[keV] values
0.000000000000000000e+00 3.442739192932721437e+01
2.500000000000000000e+02 3.982636719986990670e+01
5.000000000000000000e+02 7.728752200490370683e+01
7.500000000000000000e+02 1.287664446416771113e+02
1.000000000000000000e+03 2.006791991265095305e+02
1.250000000000000000e+03 3.347041899010729367e+02
1.500000000000000000e+03 6.030258937263987491e+02
1.750000000000000000e+03 9.646741186854853822e+02
2.000000000000000000e+03 1.886397903208908474e+03
2.250000000000000000e+03 2.535669381715427789e+03
2.500000000000000000e+03 7.553146394993617832e+03
2.750000000000000000e+03 9.305530182627913746e+03
3.000000000000000000e+03 1.852724681541099926e+04
3.250000000000000000e+03 3.626483149321743986e+04
3.500000000000000000e+03 1.020111549688012456e+05
3.750000000000000000e+03 1.360282125545057352e+05
4.000000000000000000e+03 6.053756453195413342e+05
