# E[keV] values
1.125000000000000000e+03 3.096347541739006954e-08
1.375000000000000000e+03 3.220645164933696499e-08
1.625000000000000000e+03 4.294660049029457810e-08
1.875000000000000000e+03 6.001139605674039556e-08
2.125000000000000000e+03 7.443858783771809260e-08
2.375000000000000000e+03 6.693092338918154729e-08
2.625000000000000000e+03 6.673285380726855097e-08
2.875000000000000000e+03 6.670528036685670337e-08
3.125000000000000000e+03 4.445754305634484675e-08
3.375000000000000000e+03 1.472924136245142642e-08
3.625000000000000000e+03 6.869969214491785531e-08
3.875000000000000000e+03 6.504264584318178439e-08
4.125000000000000000e+03 1.233585152981821472e-07
4.375000000000000000e+03 3.062706086298130792e-07
4.625000000000000000e+03 2.990868250730410114e-07
4.875000000000000000e+03 8.463450927793033876e-08
5.125000000000000000e+03 9.544045424980901890e-07
