# E[keV] values
1.125000000000000000e+03 3.780058257459338382e-08
1.375000000000000000e+03 3.707737356131811797e-08
1.625000000000000000e+03 5.791892614110958799e-08
1.875000000000000000e+03 6.501752875954607928e-08
2.125000000000000000e+03 8.740454567916380006e-08
2.375000000000000000e+03 7.033949602409422741e-08
2.625000000000000000e+03 6.933252853068188893e-08
2.875000000000000000e+03 6.761630653276282564e-08
3.125000000000000000e+03 3.700826854330885826e-08
3.375000000000000000e+03 1.620719276740269411e-08
3.625000000000000000e+03 3.861416904253676557e-08
3.875000000000000000e+03 6.244049687420426326e-08
4.125000000000000000e+03 1.311346501532771666e-07
4.375000000000000000e+03 1.617727484368500836e-07
4.625000000000000000e+03 2.942931299287087791e-07
4.875000000000000000e+03 2.463599939923396675e-07
5.125000000000000000e+03 5.791569441826256879e-07
