# E[keV] values
0.000000000000000000e+00 3.673260544841263453e+01
2.500000000000000000e+02 4.528740572838881207e+01
5.000000000000000000e+02 7.212225332498623231e+01
7.500000000000000000e+02 1.461425936027910382e+02
1.000000000000000000e+03 2.442089584786870091e+02
1.250000000000000000e+03 4.627512902260230021e+02
1.500000000000000000e+03 8.663153387927160338e+02
1.750000000000000000e+03 1.376087726948325326e+03
2.000000000000000000e+03 2.537620410770441595e+03
2.250000000000000000e+03 3.245971387516742197e+03
2.500000000000000000e+03 9.080512475266939873e+03
2.750000000000000000e+03 1.573212840701254208e+04
3.000000000000000000e+03 2.318635935929238258e+04
3.250000000000000000e+03 3.876437911790130602e+04
3.500000000000000000e+03 8.890572467905776284e+04
3.750000000000000000e+03 2.134990724790009263e+05
4.000000000000000000e+03 6.505023517919727601e+05
