# E[keV] values
0.000000000000000000e+00 5.603487220058748619e+01
2.500000000000000000e+02 3.822440271313492133e+01
5.000000000000000000e+02 8.593712947445632722e+01
7.500000000000000000e+02 1.917238433260559702e+02
1.000000000000000000e+03 2.559945235954429563e+02
1.250000000000000000e+03 5.012012531184950603e+02
1.500000000000000000e+03 9.595341277804898255e+02
1.750000000000000000e+03 1.199796448108202412e+03
2.000000000000000000e+03 2.208533716945422839e+03
2.250000000000000000e+03 3.877275575334869245e+03
2.500000000000000000e+03 8.140629933655207424e+03
2.750000000000000000e+03 1.319370544903483460e+04
3.000000000000000000e+03 2.352324369493347695e+04
3.250000000000000000e+03 4.118729762165484863e+04
3.500000000000000000e+03 1.182653686097567697e+05
3.750000000000000000e+03 2.753597646746158716e+05
4.000000000000000000e+03 2.152356013296259916e+05
