# E[keV] values
1.125000000000000000e+03 4.928180065407511785e-09
1.375000000000000000e+03 3.394475025352113120e-09
1.625000000000000000e+03 2.833452013265091601e-09
1.875000000000000000e+03 2.705544550520164617e-09
2.125000000000000000e+03 2.172005125400606803e-09
2.375000000000000000e+03 1.292068296395899565e-09
2.625000000000000000e+03 9.461014038039915706e-10
2.875000000000000000e+03 6.551341541733101041e-10
3.125000000000000000e+03 3.174916738919600054e-10
3.375000000000000000e+03 3.393098485525399685e-11
3.625000000000000000e+03 2.009891497036290537e-10
3.875000000000000000e+03 5.480644881059733506e-11
4.125000000000000000e+03 1.347220117744018418e-10
4.375000000000000000e+03 1.844099845791982271e-10
4.625000000000000000e+03 1.218523299331185301e-10
4.875000000000000000e+03 7.187561356699253641e-11
5.125000000000000000e+03 7.614604751815788069e-11
