# E[keV] values
1.125000000000000000e+03 2.315628320071462116e-08
1.375000000000000000e+03 3.541827252114303003e-08
1.625000000000000000e+03 4.239999769833078601e-08
1.875000000000000000e+03 6.348720378169818568e-08
2.125000000000000000e+03 7.881723083072130041e-08
2.375000000000000000e+03 7.786982615706343932e-08
2.625000000000000000e+03 8.882475141530370801e-08
2.875000000000000000e+03 8.778578950258172346e-08
3.125000000000000000e+03 4.012266398973793788e-08
3.375000000000000000e+03 1.257457765315929423e-08
3.625000000000000000e+03 8.183106913466574372e-08
3.875000000000000000e+03 8.495174423924449871e-08
4.125000000000000000e+03 2.492460293593677369e-07
4.375000000000000000e+03 3.128674520250154672e-07
4.625000000000000000e+03 1.533138414162441643e-07
4.875000000000000000e+03 4.130408127246163366e-07
5.125000000000000000e+03 4.382085642104272668e-07
