# E[keV] values
0.000000000000000000e+00 4.157868509940158219e+01
2.500000000000000000e+02 4.542395059199101581e+01
5.000000000000000000e+02 6.803926043929864420e+01
7.500000000000000000e+02 1.345891224090172784e+02
1.000000000000000000e+03 1.910180494937728781e+02
1.250000000000000000e+03 4.254632930574604757e+02
1.500000000000000000e+03 7.556783212810327086e+02
1.750000000000000000e+03 1.135087639759810372e+03
2.000000000000000000e+03 1.842823607792237226e+03
2.250000000000000000e+03 3.707992159443400396e+03
2.500000000000000000e+03 7.866863881601703724e+03
2.750000000000000000e+03 1.286859824400312027e+04
3.000000000000000000e+03 2.232610621603766413e+04
3.250000000000000000e+03 3.817344074133471440e+04
3.500000000000000000e+03 4.102966669437218661e+04
3.750000000000000000e+03 1.276798827287518798e+05
4.000000000000000000e+03 4.779926236376397428e+05
