# E[keV] values
0.000000000000000000e+00 4.150207522328486931e+01
2.500000000000000000e+02 4.894090619982797818e+01
5.000000000000000000e+02 6.589160979409247432e+01
7.500000000000000000e+02 1.362969880545269632e+02
1.000000000000000000e+03 2.613540912735947472e+02
1.250000000000000000e+03 4.888192138859764100e+02
1.500000000000000000e+03 7.846543105755069973e+02
1.750000000000000000e+03 1.248495565873576652e+03
2.000000000000000000e+03 2.042167362459076685e+03
2.250000000000000000e+03 4.110101480113803518e+03
2.500000000000000000e+03 7.397581409662328042e+03
2.750000000000000000e+03 1.206043279380604690e+04
3.000000000000000000e+03 2.495822620162502062e+04
3.250000000000000000e+03 4.096647264060594898e+04
3.500000000000000000e+03 9.375186660118949658e+04
3.750000000000000000e+03 1.830536091925614455e+05
4.000000000000000000e+03 4.643471826016718405e+05
