# E[keV] values
1.125000000000000000e+03 3.273027934840215652e-08
1.375000000000000000e+03 3.387815638761748764e-08
1.625000000000000000e+03 4.096998675945237865e-08
1.875000000000000000e+03 5.460295634742886900e-08
2.125000000000000000e+03 8.562175796449128660e-08
2.375000000000000000e+03 6.403763945761223130e-08
2.625000000000000000e+03 7.191524992683808442e-08
2.875000000000000000e+03 6.193268100149625425e-08
3.125000000000000000e+03 4.575742549197342880e-08
3.375000000000000000e+03 1.403755039502803272e-08
3.625000000000000000e+03 4.051238835341515705e-08
3.875000000000000000e+03 6.314931128878322593e-08
4.125000000000000000e+03 1.039036618424542872e-07
4.375000000000000000e+03 2.824789098174362779e-07
4.625000000000000000e+03 2.849878028457831836e-07
4.875000000000000000e+03 1.307144492498565637e-07
5.125000000000000000e+03 7.191722177887408237e-07
