# E[keV] values
1.125000000000000000e+03 2.367032672758990402e-08
1.375000000000000000e+03 2.264139807580051708e-08
1.625000000000000000e+03 3.505666351523524855e-08
1.875000000000000000e+03 4.532382265913579953e-08
2.125000000000000000e+03 6.098402285559541711e-08
2.375000000000000000e+03 5.508210772421686991e-08
2.625000000000000000e+03 6.586238667797910240e-08
2.875000000000000000e+03 7.141412359374340416e-08
3.125000000000000000e+03 3.834921295519011071e-08
3.375000000000000000e+03 6.879820967232484359e-09
3.625000000000000000e+03 5.029739110188304119e-08
3.875000000000000000e+03 8.483420850174460245e-08
4.125000000000000000e+03 1.170586778841978107e-07
4.375000000000000000e+03 2.529881584001611608e-07
4.625000000000000000e+03 2.134010537233128003e-07
4.875000000000000000e+03 5.967937218302942368e-07
5.125000000000000000e+03 5.332264790511784224e-07
