# E[keV] values
0.000000000000000000e+00 5.209259810230205545e+01
2.500000000000000000e+02 4.494262969614681680e+01
5.000000000000000000e+02 6.862113144115600960e+01
7.500000000000000000e+02 1.598150648054889871e+02
1.000000000000000000e+03 1.830836206945448055e+02
1.250000000000000000e+03 3.815268312274141067e+02
1.500000000000000000e+03 6.672561761890411844e+02
1.750000000000000000e+03 1.210859065142752343e+03
2.000000000000000000e+03 1.740276774719574860e+03
2.250000000000000000e+03 3.468614060958357186e+03
2.500000000000000000e+03 6.916955361419710243e+03
2.750000000000000000e+03 1.335007970488014689e+04
3.000000000000000000e+03 1.875726719054498972e+04
3.250000000000000000e+03 3.891230518636557827e+04
3.500000000000000000e+03 1.155528849803181656e+05
3.750000000000000000e+03 2.004353918078356655e+05
4.000000000000000000e+03 2.714039425030703424e+05
