# E[keV] values
0.000000000000000000e+00 3.123391489034559143e+01
2.500000000000000000e+02 3.789390885557931199e+01
5.000000000000000000e+02 8.604998272829651285e+01
7.500000000000000000e+02 1.437984917821113697e+02
1.000000000000000000e+03 2.486409944257499092e+02
1.250000000000000000e+03 4.414015917999048497e+02
1.500000000000000000e+03 7.238033900346217706e+02
1.750000000000000000e+03 1.095847042771178167e+03
2.000000000000000000e+03 2.153252974394183639e+03
2.250000000000000000e+03 3.290261753605494960e+03
2.500000000000000000e+03 7.598455849918500462e+03
2.750000000000000000e+03 1.526407287981577974e+04
3.000000000000000000e+03 2.105602183725040595e+04
3.250000000000000000e+03 3.673615311429854773e+04
3.500000000000000000e+03 6.332695027216643939e+04
3.750000000000000000e+03 1.806380654479440127e+05
4.000000000000000000e+03 2.923155279169323039e+05
