# E[keV] values
1.125000000000000000e+03 2.428943161916248452e-08
1.375000000000000000e+03 3.021782440760582972e-08
1.625000000000000000e+03 4.104270888201017875e-08
1.875000000000000000e+03 5.566288655979055897e-08
2.125000000000000000e+03 7.306708634489811407e-08
2.375000000000000000e+03 6.518804206898750626e-08
2.625000000000000000e+03 6.740405216101976150e-08
2.875000000000000000e+03 6.917187328175968141e-08
3.125000000000000000e+03 3.471678166631821529e-08
3.375000000000000000e+03 2.610570947668457508e-08
3.625000000000000000e+03 5.387572241284228639e-08
3.875000000000000000e+03 7.892327265318659065e-08
4.125000000000000000e+03 1.998780182581678840e-07
4.375000000000000000e+03 1.409013528390445847e-07
4.625000000000000000e+03 1.414444215686829896e-07
4.875000000000000000e+03 1.923309799502616269e-07
5.125000000000000000e+03 2.245061953073705794e-07
