# E[keV] values
1.125000000000000000e+03 4.228175521409997092e-08
1.375000000000000000e+03 3.838718844382226735e-08
1.625000000000000000e+03 5.260621442175396690e-08
1.875000000000000000e+03 7.365396787480024075e-08
2.125000000000000000e+03 9.211183549334775732e-08
2.375000000000000000e+03 7.461645454052875855e-08
2.625000000000000000e+03 7.118753488953809843e-08
2.875000000000000000e+03 7.556786403734289183e-08
3.125000000000000000e+03 3.895866680462779559e-08
3.375000000000000000e+03 9.337724579503146543e-09
3.625000000000000000e+03 5.548041418566332631e-08
3.875000000000000000e+03 5.582045012781732872e-08
4.125000000000000000e+03 1.414683277306942970e-07
4.375000000000000000e+03 1.765189263091578574e-07
4.625000000000000000e+03 8.417759078471085317e-08
4.875000000000000000e+03 1.455368143327164228e-07
5.125000000000000000e+03 7.108325966966731775e-07
