# E[keV] values
1.125000000000000000e+03 3.064904745725597019e-08
1.375000000000000000e+03 3.135927169974367858e-08
1.625000000000000000e+03 4.681069185746227089e-08
1.875000000000000000e+03 5.757487005688653683e-08
2.125000000000000000e+03 7.998860197796475681e-08
2.375000000000000000e+03 6.984317476401272818e-08
2.625000000000000000e+03 6.734635562964520077e-08
2.875000000000000000e+03 6.827823689761490288e-08
3.125000000000000000e+03 4.429035062793803591e-08
3.375000000000000000e+03 1.444371860277156936e-08
3.625000000000000000e+03 4.324689107885588059e-08
3.875000000000000000e+03 9.018756808316552751e-08
4.125000000000000000e+03 1.099598678351687757e-07
4.375000000000000000e+03 1.452249578314375698e-07
4.625000000000000000e+03 1.307918870178139346e-07
4.875000000000000000e+03 2.234414067584014703e-07
5.125000000000000000e+03 5.521488440271461550e-07
