# E[keV] values
1.125000000000000000e+03 3.516158113833052184e-08
1.375000000000000000e+03 4.135793237668707624e-08
1.625000000000000000e+03 5.281478942254316893e-08
1.875000000000000000e+03 7.348174858582388959e-08
2.125000000000000000e+03 1.021486478372708664e-07
2.375000000000000000e+03 9.115995705396552113e-08
2.625000000000000000e+03 8.818109105311497428e-08
2.875000000000000000e+03 8.908856690627621681e-08
3.125000000000000000e+03 4.169180347913040745e-08
3.375000000000000000e+03 1.997533095350702475e-08
3.625000000000000000e+03 5.738994181062523194e-08
3.875000000000000000e+03 1.180459592409331821e-07
4.125000000000000000e+03 1.312451678430775998e-07
4.375000000000000000e+03 2.418307437852863473e-07
4.625000000000000000e+03 1.783280055416798184e-07
4.875000000000000000e+03 1.285869182781084242e-07
5.125000000000000000e+03 4.203911553975889823e-07
