# E[keV] values
1.125000000000000000e+03 2.157830323433779628e-08
1.375000000000000000e+03 2.703280414663631723e-08
1.625000000000000000e+03 4.089809773189545548e-08
1.875000000000000000e+03 5.845991875340338346e-08
2.125000000000000000e+03 7.795606254018545502e-08
2.375000000000000000e+03 6.935049367992757156e-08
2.625000000000000000e+03 7.319906322551441858e-08
2.875000000000000000e+03 7.420450807677605605e-08
3.125000000000000000e+03 4.563432947884157459e-08
3.375000000000000000e+03 9.050108952944007728e-09
3.625000000000000000e+03 4.802255122248561636e-08
3.875000000000000000e+03 1.008984381261560104e-07
4.125000000000000000e+03 1.762751842425661628e-07
4.375000000000000000e+03 1.066615616564479945e-07
4.625000000000000000e+03 1.214005875183055753e-07
4.875000000000000000e+03 4.938672159436638657e-07
5.125000000000000000e+03 3.540166314320150706e-07
