# E[keV] values
0.000000000000000000e+00 3.212698829673037437e+01
2.500000000000000000e+02 5.801643492043819350e+01
5.000000000000000000e+02 6.380825346327329584e+01
7.500000000000000000e+02 1.501967310255121220e+02
1.000000000000000000e+03 1.926913340829226229e+02
1.250000000000000000e+03 4.624866326105658345e+02
1.500000000000000000e+03 6.717225536718447074e+02
1.750000000000000000e+03 1.221038796878419816e+03
2.000000000000000000e+03 1.748236488077309559e+03
2.250000000000000000e+03 2.864462513645532454e+03
2.500000000000000000e+03 6.843589458938473399e+03
2.750000000000000000e+03 9.424652357065104297e+03
3.000000000000000000e+03 2.133527873517866465e+04
3.250000000000000000e+03 4.371021550955274870e+04
3.500000000000000000e+03 7.453702172312264156e+04
3.750000000000000000e+03 2.037818219869981986e+05
4.000000000000000000e+03 3.741775620464208769e+05
