# E[keV] values
0.000000000000000000e+00 7.426991567491297985e+01
2.500000000000000000e+02 3.762230279396227672e+01
5.000000000000000000e+02 8.401147354867639194e+01
7.500000000000000000e+02 1.754450444837985117e+02
1.000000000000000000e+03 3.229279244190482245e+02
1.250000000000000000e+03 6.324169125765898798e+02
1.500000000000000000e+03 9.433697991494922235e+02
1.750000000000000000e+03 1.301604154670538264e+03
2.000000000000000000e+03 2.617722791735012379e+03
2.250000000000000000e+03 4.356671884221759683e+03
2.500000000000000000e+03 8.704491540890587203e+03
2.750000000000000000e+03 1.261336684036895167e+04
3.000000000000000000e+03 2.760000469111518032e+04
3.250000000000000000e+03 4.405611925050246646e+04
3.500000000000000000e+03 1.059408387385039823e+05
3.750000000000000000e+03 2.029290175814606191e+05
4.000000000000000000e+03 4.475002183972466737e+05
