# E[keV] values
1.100000000000000000e+03 2.484028634545655882e-08
1.300000000000000000e+03 3.495901242230976874e-08
1.500000000000000000e+03 5.281011192051296945e-08
1.700000000000000000e+03 5.093320319167514393e-08
1.900000000000000000e+03 6.879072941212120043e-08
2.100000000000000000e+03 8.865588017857001492e-08
2.300000000000000000e+03 7.482641608130534074e-08
2.500000000000000000e+03 8.018561101297431392e-08
2.700000000000000000e+03 7.233207100698670651e-08
2.900000000000000000e+03 7.545703722683051365e-08
3.100000000000000000e+03 4.503156353557553002e-08
3.300000000000000000e+03 4.851125930998637930e-11
3.500000000000000000e+03 1.642401999236049251e-08
3.700000000000000000e+03 3.969080865521736618e-08
3.900000000000000000e+03 1.566245182505556146e-07
4.100000000000000000e+03 1.735734575436086513e-07
4.300000000000000000e+03 1.059344489380656143e-07
4.500000000000000000e+03 3.463334261244977415e-07
4.700000000000000000e+03 6.315509458087241359e-07
4.900000000000000000e+03 2.139114589098054564e-07
5.100000000000000000e+03 7.763098955713964461e-07
