# E[keV] values
0.000000000000000000e+00 7.288650718849042676e+01
2.000000000000000000e+02 4.358403173130895425e+01
4.000000000000000000e+02 5.654805017346964036e+01
6.000000000000000000e+02 8.954155090866352396e+01
8.000000000000000000e+02 2.149328432260576278e+02
1.000000000000000000e+03 1.848092436694298044e+02
1.200000000000000000e+03 4.994127172818417648e+02
1.400000000000000000e+03 6.075247138898557751e+02
1.600000000000000000e+03 9.206365970533746577e+02
1.800000000000000000e+03 1.188124505360824514e+03
2.000000000000000000e+03 1.812475674303113237e+03
2.200000000000000000e+03 2.420702127964225838e+03
2.400000000000000000e+03 4.533205779796719980e+03
2.600000000000000000e+03 7.978595586171500145e+03
2.800000000000000000e+03 1.056540682247697987e+04
3.000000000000000000e+03 1.940930766280450189e+04
3.200000000000000000e+03 3.271011389066767151e+04
3.400000000000000000e+03 5.429349945191614825e+04
3.600000000000000000e+03 1.274683407404530153e+05
3.800000000000000000e+03 3.616196165260245325e+05
4.000000000000000000e+03 1.025084378752471064e+06
