# E[keV] values
0.000000000000000000e+00 7.127106279385607479e+01
2.000000000000000000e+02 3.848264223634428305e+01
4.000000000000000000e+02 5.461146027758426413e+01
6.000000000000000000e+02 1.353732706653505602e+02
8.000000000000000000e+02 1.900969045273557469e+02
1.000000000000000000e+03 2.929527830130936081e+02
1.200000000000000000e+03 4.699842123835948087e+02
1.400000000000000000e+03 6.861476623640130583e+02
1.600000000000000000e+03 9.208974314032352595e+02
1.800000000000000000e+03 1.463663903951535758e+03
2.000000000000000000e+03 2.121299889528631411e+03
2.200000000000000000e+03 2.367168495743277617e+03
2.400000000000000000e+03 5.978341454868140318e+03
2.600000000000000000e+03 1.350959402314226645e+04
2.800000000000000000e+03 1.132041432317172985e+04
3.000000000000000000e+03 1.775779786842509930e+04
3.200000000000000000e+03 3.922027885268859973e+04
3.400000000000000000e+03 4.263294509280310740e+04
3.600000000000000000e+03 1.026029397145891562e+05
3.800000000000000000e+03 2.028662375132557936e+05
4.000000000000000000e+03 6.794875149267241359e+05
