# E[keV] values
0.000000000000000000e+00 3.810133404101753030e+01
2.000000000000000000e+02 2.827026049461170132e+01
4.000000000000000000e+02 5.614066216101933549e+01
6.000000000000000000e+02 9.755290030356405850e+01
8.000000000000000000e+02 1.791620193704348765e+02
1.000000000000000000e+03 2.230217552838981021e+02
1.200000000000000000e+03 4.536589417287254378e+02
1.400000000000000000e+03 6.168999446334213417e+02
1.600000000000000000e+03 8.293666590676200485e+02
1.800000000000000000e+03 1.273789312905222005e+03
2.000000000000000000e+03 2.107551534216562686e+03
2.200000000000000000e+03 3.728150557939563441e+03
2.400000000000000000e+03 5.426774403691174484e+03
2.600000000000000000e+03 9.718556646741193617e+03
2.800000000000000000e+03 1.116471853346854914e+04
3.000000000000000000e+03 2.281025861405268006e+04
3.200000000000000000e+03 3.264612131366848917e+04
3.400000000000000000e+03 5.785549132993220701e+04
3.600000000000000000e+03 1.935763225443599513e+05
3.800000000000000000e+03 2.133051305451095977e+05
4.000000000000000000e+03 3.694919407942669932e+05
