# E[keV] values
1.100000000000000000e+03 3.089442685848325977e-08
1.300000000000000000e+03 3.102415184875712804e-08
1.500000000000000000e+03 3.738385340186790157e-08
1.700000000000000000e+03 3.857657808953825119e-08
1.900000000000000000e+03 4.921046853798128232e-08
2.100000000000000000e+03 5.525058584547555769e-08
2.300000000000000000e+03 5.016394838790770652e-08
2.500000000000000000e+03 4.386367637624683801e-08
2.700000000000000000e+03 4.970058604586781666e-08
2.900000000000000000e+03 5.302174340581280745e-08
3.100000000000000000e+03 1.843495576109872657e-08
3.300000000000000000e+03 4.217418315628608246e-11
3.500000000000000000e+03 1.790344125427348713e-08
3.700000000000000000e+03 2.821827682790172240e-08
3.900000000000000000e+03 4.686672522869073686e-08
4.100000000000000000e+03 6.214601316499213193e-08
4.300000000000000000e+03 1.025474454966875054e-07
4.500000000000000000e+03 1.151491733473289436e-07
4.700000000000000000e+03 1.646715828229291949e-07
4.900000000000000000e+03 3.147873258466723356e-07
5.100000000000000000e+03 5.172837182645775416e-07
