# E[keV] values
0.000000000000000000e+00 7.652201482760173690e+01
2.000000000000000000e+02 2.195961613742904817e+01
4.000000000000000000e+02 6.699534141252028974e+01
6.000000000000000000e+02 5.688470935867151468e+01
8.000000000000000000e+02 8.406175797178026698e+01
1.000000000000000000e+03 8.008811046724332527e+01
1.200000000000000000e+03 1.085067657941258545e+02
1.400000000000000000e+03 8.472787686497530046e+01
1.600000000000000000e+03 9.724568914793970009e+01
1.800000000000000000e+03 1.152710252958946313e+02
2.000000000000000000e+03 1.245843365908633729e+02
2.200000000000000000e+03 1.379918140062997338e+02
2.400000000000000000e+03 1.535672400596227760e+02
2.600000000000000000e+03 2.540962406727794303e+02
2.800000000000000000e+03 1.242515383322010507e+02
3.000000000000000000e+03 1.820555008098551468e+02
3.200000000000000000e+03 3.232016735967098953e+02
3.400000000000000000e+03 3.665375190703757653e+02
3.600000000000000000e+03 5.366493325437392059e+02
3.800000000000000000e+03 8.788986824896655889e+02
4.000000000000000000e+03 1.187285156048385261e+03
