# E[keV] values
1.100000000000000000e+03 1.470535740198788352e-08
1.300000000000000000e+03 2.205534164679826692e-08
1.500000000000000000e+03 2.829511219586907883e-08
1.700000000000000000e+03 3.778922192336246374e-08
1.900000000000000000e+03 4.807648184913327559e-08
2.100000000000000000e+03 6.336972089001134051e-08
2.300000000000000000e+03 5.229022978616537531e-08
2.500000000000000000e+03 5.117455535239907824e-08
2.700000000000000000e+03 5.935730471938416660e-08
2.900000000000000000e+03 5.822942536409833459e-08
3.100000000000000000e+03 2.864216141789512725e-08
3.300000000000000000e+03 2.927784965107536619e-11
3.500000000000000000e+03 1.408273788378809075e-08
3.700000000000000000e+03 3.812528876948319459e-08
3.900000000000000000e+03 1.079759734705776720e-07
4.100000000000000000e+03 1.084095067187110398e-07
4.300000000000000000e+03 1.188954503557530948e-07
4.500000000000000000e+03 3.586985508421647149e-07
4.700000000000000000e+03 2.830090091893538939e-07
4.900000000000000000e+03 2.683446668873577684e-07
5.100000000000000000e+03 1.106575349285172028e-06
