# E[keV] values
0.000000000000000000e+00 7.345995391437843125e+01
2.000000000000000000e+02 2.517434146669177508e+01
4.000000000000000000e+02 5.578335433962014633e+01
6.000000000000000000e+02 1.432152652662930166e+02
8.000000000000000000e+02 1.932930894047674997e+02
1.000000000000000000e+03 2.788153800257483113e+02
1.200000000000000000e+03 3.714826126953383323e+02
1.400000000000000000e+03 5.707892798706711801e+02
1.600000000000000000e+03 9.872256871049999063e+02
1.800000000000000000e+03 9.023318495382060291e+02
2.000000000000000000e+03 1.287884988344061640e+03
2.200000000000000000e+03 2.277915830358601397e+03
2.400000000000000000e+03 4.174919117695098066e+03
2.600000000000000000e+03 6.825025697365112137e+03
2.800000000000000000e+03 1.003044123089050481e+04
3.000000000000000000e+03 1.431077130773588397e+04
3.200000000000000000e+03 3.346199311037182633e+04
3.400000000000000000e+03 3.201536590558583339e+04
3.600000000000000000e+03 5.216809039066889818e+04
3.800000000000000000e+03 1.434255156522048055e+05
4.000000000000000000e+03 3.653449771354955155e+05
