# E[keV] values
1.100000000000000000e+03 1.192883770797682858e-08
1.300000000000000000e+03 2.070479798435246348e-08
1.500000000000000000e+03 2.596921859732582699e-08
1.700000000000000000e+03 3.186798147658786072e-08
1.900000000000000000e+03 3.774645227972945227e-08
2.100000000000000000e+03 4.572204786735626121e-08
2.300000000000000000e+03 4.454335144014022970e-08
2.500000000000000000e+03 4.440548451732119860e-08
2.700000000000000000e+03 5.363508473111262763e-08
2.900000000000000000e+03 4.987914845549903517e-08
3.100000000000000000e+03 2.519667793398518411e-08
3.300000000000000000e+03 3.817260552674801347e-11
3.500000000000000000e+03 1.219506694028545359e-08
3.700000000000000000e+03 2.652443155457977238e-08
3.900000000000000000e+03 6.495706957583522164e-08
4.100000000000000000e+03 1.240148796846085300e-07
4.300000000000000000e+03 1.122686086615811766e-07
4.500000000000000000e+03 2.572724203368210276e-07
4.700000000000000000e+03 1.968853163518180866e-07
4.900000000000000000e+03 1.408826981942057236e-07
5.100000000000000000e+03 8.494331711460084873e-07
