# E[keV] values
0.000000000000000000e+00 3.998060578506499496e+01
2.000000000000000000e+02 1.988344687276930145e+01
4.000000000000000000e+02 6.005441396481083416e+01
6.000000000000000000e+02 1.243449867492493581e+02
8.000000000000000000e+02 1.725476439043859500e+02
1.000000000000000000e+03 2.194377066430571688e+02
1.200000000000000000e+03 3.080261316655634687e+02
1.400000000000000000e+03 4.289100868487180946e+02
1.600000000000000000e+03 7.141347466627908034e+02
1.800000000000000000e+03 8.438922910295946167e+02
2.000000000000000000e+03 8.573730496719538223e+02
2.200000000000000000e+03 1.708597539498547576e+03
2.400000000000000000e+03 2.835547378449240568e+03
2.600000000000000000e+03 4.171301708287471229e+03
2.800000000000000000e+03 5.637267010419744111e+03
3.000000000000000000e+03 1.246080707768866159e+04
3.200000000000000000e+03 2.960263595526121208e+04
3.400000000000000000e+03 2.019344349990686533e+04
3.600000000000000000e+03 6.446723440096699778e+04
3.800000000000000000e+03 1.875277277580200753e+05
4.000000000000000000e+03 2.775202918072038447e+05
