# E[keV] values
1.100000000000000000e+03 1.390618168528730465e-08
1.300000000000000000e+03 2.273110596132738158e-08
1.500000000000000000e+03 2.819246148494446760e-08
1.700000000000000000e+03 3.036065593225247107e-08
1.900000000000000000e+03 4.579581144263041189e-08
2.100000000000000000e+03 5.836425658228002916e-08
2.300000000000000000e+03 5.209119745390233104e-08
2.500000000000000000e+03 4.871609095476113843e-08
2.700000000000000000e+03 4.927299260895159128e-08
2.900000000000000000e+03 5.755235192624818399e-08
3.100000000000000000e+03 3.350276198946747869e-08
3.300000000000000000e+03 3.957114953899524569e-11
3.500000000000000000e+03 1.196933222698019589e-08
3.700000000000000000e+03 4.850588167800014698e-08
3.900000000000000000e+03 6.004337881081527272e-08
4.100000000000000000e+03 1.314654807349678815e-07
4.300000000000000000e+03 2.056251828480701011e-07
4.500000000000000000e+03 2.195840883382003416e-07
4.700000000000000000e+03 8.785135749029584474e-08
4.900000000000000000e+03 3.209363259014606080e-07
5.100000000000000000e+03 8.813509884379185993e-07
