# E[keV] values
0.000000000000000000e+00 6.350289403335885652e+01
2.000000000000000000e+02 2.509949850978695807e+01
4.000000000000000000e+02 5.615993779960046339e+01
6.000000000000000000e+02 1.264658188029716683e+02
8.000000000000000000e+02 2.369604742141086149e+02
1.000000000000000000e+03 1.813481102590144474e+02
1.200000000000000000e+03 5.255604070200475917e+02
1.400000000000000000e+03 7.369945972454469256e+02
1.600000000000000000e+03 1.093992430494040491e+03
1.800000000000000000e+03 1.472697782595793115e+03
2.000000000000000000e+03 2.737631195596454290e+03
2.200000000000000000e+03 3.547985842419483561e+03
2.400000000000000000e+03 6.371047054087621291e+03
2.600000000000000000e+03 1.050779467478415791e+04
2.800000000000000000e+03 1.353292787494841832e+04
3.000000000000000000e+03 1.810721170253590026e+04
3.200000000000000000e+03 4.978031724002895498e+04
3.400000000000000000e+03 5.782380796900419955e+04
3.600000000000000000e+03 1.605647270410378987e+05
3.800000000000000000e+03 3.224913959271925851e+05
4.000000000000000000e+03 3.049315688456284697e+05
