# E[keV] values
1.100000000000000000e+03 1.248366228770404560e-08
1.300000000000000000e+03 1.938168389731922801e-08
1.500000000000000000e+03 3.426403323680185337e-08
1.700000000000000000e+03 3.488004740413719070e-08
1.900000000000000000e+03 4.221381954936185454e-08
2.100000000000000000e+03 5.821626295608589227e-08
2.300000000000000000e+03 4.442296472417275245e-08
2.500000000000000000e+03 5.050073234646089774e-08
2.700000000000000000e+03 5.061942403061646348e-08
2.900000000000000000e+03 6.328583074479582612e-08
3.100000000000000000e+03 4.154364257913894818e-08
3.300000000000000000e+03 1.730019361917312862e-11
3.500000000000000000e+03 1.153312669160573355e-08
3.700000000000000000e+03 4.791386046861371523e-08
3.900000000000000000e+03 7.412936161705765310e-08
4.100000000000000000e+03 1.605860746224137426e-07
4.300000000000000000e+03 1.473744663191219422e-07
4.500000000000000000e+03 2.411088170627577462e-07
4.700000000000000000e+03 1.912850398802460003e-07
4.900000000000000000e+03 5.988532396854182031e-07
5.100000000000000000e+03 3.670630072261834808e-07
