# E[keV] values
0.000000000000000000e+00 7.268569017753617345e+01
2.000000000000000000e+02 2.964832002807058942e+01
4.000000000000000000e+02 5.677174323359862740e+01
6.000000000000000000e+02 9.400220319960041593e+01
8.000000000000000000e+02 1.526218932766128376e+02
1.000000000000000000e+03 1.811061941053175133e+02
1.200000000000000000e+03 3.567481141865615655e+02
1.400000000000000000e+03 5.838837693229318120e+02
1.600000000000000000e+03 6.172854466630525394e+02
1.800000000000000000e+03 1.099886900627942396e+03
2.000000000000000000e+03 1.435576487601395911e+03
2.200000000000000000e+03 2.347056073486318837e+03
2.400000000000000000e+03 3.231986878782762687e+03
2.600000000000000000e+03 6.365392205636374456e+03
2.800000000000000000e+03 1.172704866361798122e+04
3.000000000000000000e+03 1.749201950996939195e+04
3.200000000000000000e+03 2.587968760120555453e+04
3.400000000000000000e+03 3.445689234763527929e+04
3.600000000000000000e+03 7.704697282874264056e+04
3.800000000000000000e+03 2.037425037459892337e+05
4.000000000000000000e+03 3.373613474928763462e+05
