# E[keV] values
0.000000000000000000e+00 5.373443489978940590e+01
2.000000000000000000e+02 2.949922843107217574e+01
4.000000000000000000e+02 5.614127406636517748e+01
6.000000000000000000e+02 9.619008052726080393e+01
8.000000000000000000e+02 1.721639798488928079e+02
1.000000000000000000e+03 2.306906438437311238e+02
1.200000000000000000e+03 4.383901451394805804e+02
1.400000000000000000e+03 5.616580346574684199e+02
1.600000000000000000e+03 9.864288438694209162e+02
1.800000000000000000e+03 1.363753938589749396e+03
2.000000000000000000e+03 2.207735996012633223e+03
2.200000000000000000e+03 2.882307006224917586e+03
2.400000000000000000e+03 4.737266519767872524e+03
2.600000000000000000e+03 1.009938813019924237e+04
2.800000000000000000e+03 1.630983287770894458e+04
3.000000000000000000e+03 2.080945810070613152e+04
3.200000000000000000e+03 3.103968531072338737e+04
3.400000000000000000e+03 6.009169380881108373e+04
3.600000000000000000e+03 1.534252834222299571e+05
3.800000000000000000e+03 2.593192915742231708e+05
4.000000000000000000e+03 1.631608306813712115e+05
