# E[keV] values
0.000000000000000000e+00 4.386979847969217161e+01
2.000000000000000000e+02 2.098207169856559773e+01
4.000000000000000000e+02 7.948423565498481480e+01
6.000000000000000000e+02 1.212061198275348772e+02
8.000000000000000000e+02 1.506044637271009776e+02
1.000000000000000000e+03 2.108057869722111093e+02
1.200000000000000000e+03 4.907287412676129748e+02
1.400000000000000000e+03 7.466523124874615860e+02
1.600000000000000000e+03 7.517549965770915605e+02
1.800000000000000000e+03 1.236780606411097779e+03
2.000000000000000000e+03 1.998545592652636060e+03
2.200000000000000000e+03 2.725654087437080307e+03
2.400000000000000000e+03 4.991491316889603695e+03
2.600000000000000000e+03 9.241947859865749706e+03
2.800000000000000000e+03 1.044726594587248292e+04
3.000000000000000000e+03 2.169293318996671587e+04
3.200000000000000000e+03 2.298647792364039196e+04
3.400000000000000000e+03 3.417852015604744520e+04
3.600000000000000000e+03 1.511007359507744259e+05
3.800000000000000000e+03 3.021753069893816137e+05
4.000000000000000000e+03 3.213025818825347815e+05
