# E[keV] values
1.100000000000000000e+03 1.848994186843481278e-08
1.300000000000000000e+03 2.769634106421000572e-08
1.500000000000000000e+03 3.237463294775875580e-08
1.700000000000000000e+03 3.722633401552310221e-08
1.900000000000000000e+03 3.974088706809157443e-08
2.100000000000000000e+03 5.440486149181799622e-08
2.300000000000000000e+03 5.128202967220013392e-08
2.500000000000000000e+03 4.652406690754005242e-08
2.700000000000000000e+03 5.883421387820346955e-08
2.900000000000000000e+03 5.959922252434303502e-08
3.100000000000000000e+03 1.988484240967419335e-08
3.300000000000000000e+03 2.893327842280734007e-11
3.500000000000000000e+03 1.025439214148102947e-08
3.700000000000000000e+03 3.096471512907958722e-08
3.900000000000000000e+03 8.594656748979332052e-08
4.100000000000000000e+03 1.050005021575036673e-07
4.300000000000000000e+03 1.458829280842148085e-07
4.500000000000000000e+03 2.498669109866761368e-07
4.700000000000000000e+03 3.101454248044185923e-07
4.900000000000000000e+03 1.517262879327979187e-07
5.100000000000000000e+03 5.925495875080862874e-07
