# E[keV] values
0.000000000000000000e+00 6.336518426002574955e+01
2.000000000000000000e+02 2.883307335009380523e+01
4.000000000000000000e+02 6.445795923432386587e+01
6.000000000000000000e+02 1.378432193803534744e+02
8.000000000000000000e+02 2.174309687926181596e+02
1.000000000000000000e+03 2.780606445201335646e+02
1.200000000000000000e+03 4.596184411350008077e+02
1.400000000000000000e+03 5.089400753132468367e+02
1.600000000000000000e+03 7.747121426581354626e+02
1.800000000000000000e+03 9.136874612490890968e+02
2.000000000000000000e+03 1.702307383764657516e+03
2.200000000000000000e+03 2.540018734380838850e+03
2.400000000000000000e+03 3.442819457612274618e+03
2.600000000000000000e+03 7.350642515551723591e+03
2.800000000000000000e+03 7.225568953989961301e+03
3.000000000000000000e+03 1.444659150769738517e+04
3.200000000000000000e+03 2.453651167317328873e+04
3.400000000000000000e+03 3.654949589113045658e+04
3.600000000000000000e+03 5.994788081238517771e+04
3.800000000000000000e+03 1.549573228680848551e+05
4.000000000000000000e+03 9.460588845353186480e+04
