# E[keV] values
0.000000000000000000e+00 6.270224423765832000e+01
2.000000000000000000e+02 1.861469908981288413e+01
4.000000000000000000e+02 6.318030244902338666e+01
6.000000000000000000e+02 1.128657032104403015e+02
8.000000000000000000e+02 1.846299668736001820e+02
1.000000000000000000e+03 2.024514729095753580e+02
1.200000000000000000e+03 3.859665211935877664e+02
1.400000000000000000e+03 5.699626659447812926e+02
1.600000000000000000e+03 7.660456610961798560e+02
1.800000000000000000e+03 1.056095857911572466e+03
2.000000000000000000e+03 1.403179486270505549e+03
2.200000000000000000e+03 1.425636231978614660e+03
2.400000000000000000e+03 3.728367830277290068e+03
2.600000000000000000e+03 6.320004533728758361e+03
2.800000000000000000e+03 8.340603976896782115e+03
3.000000000000000000e+03 1.396118677608019789e+04
3.200000000000000000e+03 2.579646144490901133e+04
3.400000000000000000e+03 3.124469295382198106e+04
3.600000000000000000e+03 6.069973308158096916e+04
3.800000000000000000e+03 2.067168252685952757e+05
4.000000000000000000e+03 1.823562193800014793e+05
