# E[keV] values
1.100000000000000000e+03 3.050553811360893045e-09
1.300000000000000000e+03 3.738951791041750550e-09
1.500000000000000000e+03 3.507023976721954474e-09
1.700000000000000000e+03 3.184963069737642668e-09
1.900000000000000000e+03 2.683962752232099684e-09
2.100000000000000000e+03 2.594463792717437909e-09
2.300000000000000000e+03 1.569502621193162638e-09
2.500000000000000000e+03 1.234971833695107418e-09
2.700000000000000000e+03 1.151391562229837408e-09
2.900000000000000000e+03 7.578886807987936029e-10
3.100000000000000000e+03 2.639938188535483950e-10
3.300000000000000000e+03 2.366712143584683456e-10
3.500000000000000000e+03 1.955991830570599029e-10
3.700000000000000000e+03 1.149678857410879568e-10
3.900000000000000000e+03 2.035640414569564834e-10
4.100000000000000000e+03 7.644534067905176113e-11
4.300000000000000000e+03 5.221299052001708074e-10
4.500000000000000000e+03 2.043759606760782023e-10
4.700000000000000000e+03 7.648705720105432553e-11
4.900000000000000000e+03 4.585613373731642906e-10
5.100000000000000000e+03 8.158952981443141767e-10
