# E[keV] values
1.100000000000000000e+03 2.198150027545849662e-08
1.300000000000000000e+03 3.431595357504959184e-08
1.500000000000000000e+03 4.691425764828258709e-08
1.700000000000000000e+03 4.584442947505687787e-08
1.900000000000000000e+03 6.062982028816099559e-08
2.100000000000000000e+03 6.286437806609270473e-08
2.300000000000000000e+03 6.774989731141203837e-08
2.500000000000000000e+03 7.577868766403661012e-08
2.700000000000000000e+03 6.988380777391994215e-08
2.900000000000000000e+03 7.299065291081273138e-08
3.100000000000000000e+03 2.187970070304761157e-08
3.300000000000000000e+03 1.055401734948271144e-10
3.500000000000000000e+03 1.755055605091541206e-08
3.700000000000000000e+03 2.663891606260609197e-08
3.900000000000000000e+03 5.880072825351857335e-08
4.100000000000000000e+03 1.223841137776138117e-07
4.300000000000000000e+03 1.262528459913975693e-07
4.500000000000000000e+03 2.143968905096057876e-07
4.700000000000000000e+03 1.928974058342801748e-07
4.900000000000000000e+03 2.470025862119126470e-07
5.100000000000000000e+03 8.613585576945811367e-07
