# E[keV] values
0.000000000000000000e+00 7.404429135322307332e+01
2.000000000000000000e+02 2.310725728844271032e+01
4.000000000000000000e+02 5.771783242343841636e+01
6.000000000000000000e+02 1.107232521094116748e+02
8.000000000000000000e+02 2.016920195773200533e+02
1.000000000000000000e+03 2.806405073637010901e+02
1.200000000000000000e+03 5.319882605913373936e+02
1.400000000000000000e+03 7.265494575043442183e+02
1.600000000000000000e+03 8.962228497174330641e+02
1.800000000000000000e+03 1.297001972672283500e+03
2.000000000000000000e+03 1.486277987768437015e+03
2.200000000000000000e+03 2.099823441658241336e+03
2.400000000000000000e+03 4.327346235589714524e+03
2.600000000000000000e+03 9.378040644105150932e+03
2.800000000000000000e+03 8.842317197247753938e+03
3.000000000000000000e+03 1.727044879150022825e+04
3.200000000000000000e+03 3.240336658520211859e+04
3.400000000000000000e+03 3.913437625448768813e+04
3.600000000000000000e+03 1.071899825892460358e+05
3.800000000000000000e+03 1.673397540300916880e+05
4.000000000000000000e+03 7.711665647952370346e+05
