# E[keV] values
1.100000000000000000e+03 2.720647699926547561e-08
1.300000000000000000e+03 3.412861334591275079e-08
1.500000000000000000e+03 4.876950466816263074e-08
1.700000000000000000e+03 4.280738517598509837e-08
1.900000000000000000e+03 5.165660585647928409e-08
2.100000000000000000e+03 5.559735972354215778e-08
2.300000000000000000e+03 5.068864808572199587e-08
2.500000000000000000e+03 5.373549976295241497e-08
2.700000000000000000e+03 4.812849932970833190e-08
2.900000000000000000e+03 5.592994076678936631e-08
3.100000000000000000e+03 2.320755551946991985e-08
3.300000000000000000e+03 3.315603079753718735e-11
3.500000000000000000e+03 7.031405198298596538e-09
3.700000000000000000e+03 3.553796389994992950e-08
3.900000000000000000e+03 8.160277882783499340e-08
4.100000000000000000e+03 6.833386067104087849e-08
4.300000000000000000e+03 5.230212372299678121e-08
4.500000000000000000e+03 1.137291638319440822e-07
4.700000000000000000e+03 1.151090871160784405e-07
4.900000000000000000e+03 2.463302294243422180e-07
5.100000000000000000e+03 7.318756448865848206e-07
