# E[keV] values
0.000000000000000000e+00 7.553869327651845822e+01
2.000000000000000000e+02 4.713309459977050864e+01
4.000000000000000000e+02 5.442844860349509162e+01
6.000000000000000000e+02 1.468581739725944715e+02
8.000000000000000000e+02 2.731185294020915535e+02
1.000000000000000000e+03 3.522085014990967693e+02
1.200000000000000000e+03 6.541615116960815612e+02
1.400000000000000000e+03 9.403398264223218348e+02
1.600000000000000000e+03 1.339268309075614525e+03
1.800000000000000000e+03 1.579218456286198716e+03
2.000000000000000000e+03 3.127463740325819344e+03
2.200000000000000000e+03 4.401193528311065165e+03
2.400000000000000000e+03 6.392758081785152172e+03
2.600000000000000000e+03 1.207391085116460272e+04
2.800000000000000000e+03 1.427217104191682483e+04
3.000000000000000000e+03 2.323301438015668828e+04
3.200000000000000000e+03 4.755809726097050589e+04
3.400000000000000000e+03 3.078126967912063628e+04
3.600000000000000000e+03 1.365001913754662673e+05
3.800000000000000000e+03 1.786528201250405691e+05
4.000000000000000000e+03 1.628700424830538395e+05
